DateTime,StationName,CO (mg/m3),NO (ug/m3),Temperature 2m (DegC),NO2 (ug/m3)
13/01/2020 6:00:00 AM,Riccarton Road,0.2185000,39.9133339,13.8333330,28.7700005
13/01/2020 7:00:00 AM,Riccarton Road,0.3603333,94.6650009,16.5333328,42.5533333
13/01/2020 8:00:00 AM,Riccarton Road,0.5063334,182.4166718,17.6333332,51.5433350
13/01/2020 9:00:00 AM,Riccarton Road,0.5861667,123.5066681,17.3500004,48.9683342
13/01/2020 10:00:00 AM,Riccarton Road,0.3975000,129.3366699,17.8166676,44.4500008
13/01/2020 11:00:00 AM,Riccarton Road,0.4418333,129.4133301,20.2333336,39.3966675
13/01/2020 12:00:00 PM,Riccarton Road,0.4846667,77.5983353,18.3666668,41.6516685
13/01/2020 1:00:00 PM,Riccarton Road,0.3981667,78.1183319,16.4166660,36.9733315
13/01/2020 2:00:00 PM,Riccarton Road,0.4771667,122.6383362,16.8166676,48.7683334
13/01/2020 3:00:00 PM,Riccarton Road,0.5226667,125.3433304,17.4833336,40.1650009
13/01/2020 4:00:00 PM,Riccarton Road,0.5090000,96.3899994,16.8999996,35.5166664
13/01/2020 5:00:00 PM,Riccarton Road,0.4715000,86.9816666,16.1666660,33.6533318
13/01/2020 6:00:00 PM,Riccarton Road,0.3848333,100.4716644,15.6833334,29.0183334
13/01/2020 7:00:00 PM,Riccarton Road,0.4060000,66.3933334,14.8166666,33.2616653
13/01/2020 8:00:00 PM,Riccarton Road,0.3703333,65.5733337,14.3333330,27.4500008
13/01/2020 9:00:00 PM,Riccarton Road,0.3906667,64.9766693,13.6000004,25.0300007
13/01/2020 10:00:00 PM,Riccarton Road,0.3448333,56.6283340,13.3333330,26.1683331
13/01/2020 11:00:00 PM,Riccarton Road,0.2891667,41.4850006,13.6000004,21.4233341
14/01/2020 12:00:00 AM,Riccarton Road,0.2698333,17.0916672,13.0833330,11.2616663
14/01/2020 1:00:00 AM,Riccarton Road,0.1258333,10.7083330,12.6666670,10.9016666
14/01/2020 2:00:00 AM,Riccarton Road,"",9.4016666,12.7833338,10.9083338
14/01/2020 3:00:00 AM,Riccarton Road,0.0906667,"",12.3999996,""
14/01/2020 4:00:00 AM,Riccarton Road,0.1416667,9.9700003,11.6999998,16.0516663
14/01/2020 5:00:00 AM,Riccarton Road,0.2285000,25.0333328,11.0333338,25.5166664
14/01/2020 6:00:00 AM,Riccarton Road,0.4476667,97.4683304,11.3666668,34.2033348
14/01/2020 7:00:00 AM,Riccarton Road,0.6801667,183.6549988,17.8166676,48.6183319
14/01/2020 8:00:00 AM,Riccarton Road,0.6336667,207.8266602,20.5166664,54.4316673
14/01/2020 9:00:00 AM,Riccarton Road,0.5110000,137.0416718,16.7000008,49.1349983
14/01/2020 10:00:00 AM,Riccarton Road,0.5063334,123.6299973,17.7999992,46.1549988
14/01/2020 11:00:00 AM,Riccarton Road,0.4226667,96.3850021,19.9500008,37.1366653
14/01/2020 12:00:00 PM,Riccarton Road,0.4128333,91.2450027,19.9666672,44.7400017
14/01/2020 1:00:00 PM,Riccarton Road,0.4536667,83.1999969,19.2833328,35.9033318
14/01/2020 2:00:00 PM,Riccarton Road,0.4020000,92.4066696,18.2000008,35.3783340
14/01/2020 3:00:00 PM,Riccarton Road,0.4625000,95.0400009,17.4333324,35.5416679
14/01/2020 4:00:00 PM,Riccarton Road,0.5070000,120.4683304,17.4166660,40.7649994
14/01/2020 5:00:00 PM,Riccarton Road,0.5750000,114.9933319,17.0666676,42.5250015
14/01/2020 6:00:00 PM,Riccarton Road,0.4310000,86.1883316,16.3999996,30.8616657
14/01/2020 7:00:00 PM,Riccarton Road,0.4706667,67.8933334,15.4333334,34.1333351
14/01/2020 8:00:00 PM,Riccarton Road,0.4001667,51.9816666,14.3999996,27.4283333
14/01/2020 9:00:00 PM,Riccarton Road,0.2813333,50.7999992,13.5166664,28.9599991
14/01/2020 10:00:00 PM,Riccarton Road,0.2901667,48.4866676,13.1666670,21.5866661
14/01/2020 11:00:00 PM,Riccarton Road,0.2648333,35.0800018,12.8000002,21.2116661
15/01/2020 12:00:00 AM,Riccarton Road,0.1460000,6.1033335,12.3833332,7.6500001
15/01/2020 1:00:00 AM,Riccarton Road,0.1433333,4.9316669,12.1000004,11.6616669
15/01/2020 2:00:00 AM,Riccarton Road,"",3.7016666,11.8166666,15.7066669
15/01/2020 3:00:00 AM,Riccarton Road,0.0763333,"",10.8166666,""
15/01/2020 4:00:00 AM,Riccarton Road,0.0931667,13.6066666,10.0166664,18.3083324
15/01/2020 5:00:00 AM,Riccarton Road,0.1478333,25.2366657,9.4333334,19.3133335
15/01/2020 6:00:00 AM,Riccarton Road,0.3410000,78.5783310,10.0000000,33.0983315
15/01/2020 7:00:00 AM,Riccarton Road,0.5858333,130.3566742,13.3333330,48.1100006
15/01/2020 8:00:00 AM,Riccarton Road,0.5675000,177.7200012,18.4666672,52.0999985
15/01/2020 9:00:00 AM,Riccarton Road,0.4070000,111.9366684,19.3166676,43.1933327
15/01/2020 10:00:00 AM,Riccarton Road,0.4925000,121.2166672,18.3333340,43.5583344
15/01/2020 11:00:00 AM,Riccarton Road,0.4173333,107.2666702,20.0333328,43.5600014
15/01/2020 12:00:00 PM,Riccarton Road,0.3945000,94.8016663,19.8666668,40.5116653
15/01/2020 1:00:00 PM,Riccarton Road,0.3515000,66.0166702,18.3999996,37.7483330
15/01/2020 2:00:00 PM,Riccarton Road,0.4086667,91.7566681,18.3166676,40.7766685
15/01/2020 3:00:00 PM,Riccarton Road,0.4255000,124.4416656,17.8166676,46.5216675
15/01/2020 4:00:00 PM,Riccarton Road,0.4251667,90.4366684,16.8999996,38.0183334
15/01/2020 5:00:00 PM,Riccarton Road,0.4823333,97.8249969,16.8833332,35.9966660
15/01/2020 6:00:00 PM,Riccarton Road,0.5303333,85.3933334,16.2333336,35.7200012
15/01/2020 7:00:00 PM,Riccarton Road,0.3785000,68.4133301,15.7500000,32.5699997
15/01/2020 8:00:00 PM,Riccarton Road,0.4066667,63.3533325,14.8333330,28.2233334
15/01/2020 9:00:00 PM,Riccarton Road,0.4738333,68.9116669,13.7500000,33.6216660
15/01/2020 10:00:00 PM,Riccarton Road,0.4081667,63.9316673,13.1333332,34.1216660
15/01/2020 11:00:00 PM,Riccarton Road,0.2488333,42.2466660,12.5333338,23.6466675
16/01/2020 12:00:00 AM,Riccarton Road,0.1496667,28.0016670,12.0666666,23.3199997
16/01/2020 1:00:00 AM,Riccarton Road,0.1776667,9.5383329,11.4499998,11.8916664
16/01/2020 2:00:00 AM,Riccarton Road,"",16.1066666,11.0000000,12.7883329
16/01/2020 3:00:00 AM,Riccarton Road,0.1150000,"",10.5833330,""
16/01/2020 4:00:00 AM,Riccarton Road,0.1040000,4.7733335,10.1666670,14.5116663
16/01/2020 5:00:00 AM,Riccarton Road,0.1185000,8.7849998,9.4333334,12.4449997
16/01/2020 6:00:00 AM,Riccarton Road,0.2790000,66.6483307,9.6833334,22.2133331
16/01/2020 7:00:00 AM,Riccarton Road,0.5926667,181.9550018,14.6999998,48.9266663
16/01/2020 8:00:00 AM,Riccarton Road,0.6260000,216.4750061,16.0333328,56.8750000
16/01/2020 9:00:00 AM,Riccarton Road,0.3710000,104.6683350,18.2666664,48.0833321
16/01/2020 10:00:00 AM,Riccarton Road,0.4373333,109.0083313,18.4166660,46.6633339
16/01/2020 11:00:00 AM,Riccarton Road,0.4450000,90.4333344,19.8999996,45.0000000
16/01/2020 12:00:00 PM,Riccarton Road,0.5665000,82.2583313,19.5499992,34.9083328
16/01/2020 1:00:00 PM,Riccarton Road,0.3988333,81.6866684,18.8666668,39.8883324
16/01/2020 2:00:00 PM,Riccarton Road,0.3891667,95.7433319,17.9666672,31.8516674
16/01/2020 3:00:00 PM,Riccarton Road,0.4368333,91.6716690,17.3666668,40.5349998
16/01/2020 4:00:00 PM,Riccarton Road,0.4400000,79.0633316,17.0166664,28.7500000
16/01/2020 5:00:00 PM,Riccarton Road,0.4643333,100.7766647,16.5666676,35.1916656
16/01/2020 6:00:00 PM,Riccarton Road,0.4041667,72.3199997,15.8833332,30.7183342
16/01/2020 7:00:00 PM,Riccarton Road,0.5030000,56.0216675,15.3833332,19.5400009
16/01/2020 8:00:00 PM,Riccarton Road,0.3233333,46.1833344,14.6666670,22.2049999
16/01/2020 9:00:00 PM,Riccarton Road,0.2633333,40.3400002,14.2166662,17.9933338
16/01/2020 10:00:00 PM,Riccarton Road,0.2138333,31.6749992,14.0833330,14.1800003
16/01/2020 11:00:00 PM,Riccarton Road,0.1380000,28.3600006,14.1000004,12.6566668
17/01/2020 12:00:00 AM,Riccarton Road,0.0943333,15.2200003,13.9499998,10.4499998
17/01/2020 1:00:00 AM,Riccarton Road,0.0756667,9.8816671,13.9333334,6.4716668
17/01/2020 2:00:00 AM,Riccarton Road,"",5.7199998,13.6333332,3.8750000
17/01/2020 3:00:00 AM,Riccarton Road,0.1193333,"",13.6000004,""
17/01/2020 4:00:00 AM,Riccarton Road,0.2103333,17.8283329,13.7166662,9.7783337
17/01/2020 5:00:00 AM,Riccarton Road,0.2498333,16.7333336,14.0500002,9.8566666
17/01/2020 6:00:00 AM,Riccarton Road,0.4793333,93.8700027,13.6833334,30.4300003
17/01/2020 7:00:00 AM,Riccarton Road,0.4670000,188.5149994,13.6333332,49.2216682
17/01/2020 8:00:00 AM,Riccarton Road,0.4966667,207.3983307,15.4833336,54.5999985
17/01/2020 9:00:00 AM,Riccarton Road,0.3325000,92.6016693,16.2166672,38.5983315
17/01/2020 10:00:00 AM,Riccarton Road,0.3603333,81.3499985,18.2999992,33.2216682
17/01/2020 11:00:00 AM,Riccarton Road,0.3651667,86.4000015,19.8333340,30.8050003
17/01/2020 12:00:00 PM,Riccarton Road,0.3728333,71.9633331,20.1166668,29.8433342
17/01/2020 1:00:00 PM,Riccarton Road,0.3623333,93.0016632,19.8833332,31.1700001
17/01/2020 2:00:00 PM,Riccarton Road,0.4031667,76.8766632,19.2166672,31.6883335
17/01/2020 3:00:00 PM,Riccarton Road,0.3908333,74.6616669,18.2500000,27.7700005
17/01/2020 4:00:00 PM,Riccarton Road,0.4315000,68.4400024,18.0833340,23.6066666
17/01/2020 5:00:00 PM,Riccarton Road,0.4078333,64.4883347,17.5499992,28.8666668
17/01/2020 6:00:00 PM,Riccarton Road,0.3515000,54.0566673,16.9833336,21.7049999
17/01/2020 7:00:00 PM,Riccarton Road,0.3233333,43.1666679,16.2500000,18.9449997
17/01/2020 8:00:00 PM,Riccarton Road,0.3021667,28.1450005,15.3666668,13.6466665
17/01/2020 9:00:00 PM,Riccarton Road,0.3783333,36.3066673,14.6000004,16.3483334
17/01/2020 10:00:00 PM,Riccarton Road,0.2823333,31.7700005,14.3666668,15.6049995
17/01/2020 11:00:00 PM,Riccarton Road,0.2083333,21.2416668,14.0666666,12.0983334
18/01/2020 12:00:00 AM,Riccarton Road,0.1213333,5.1300001,13.8333330,3.7666667
18/01/2020 1:00:00 AM,Riccarton Road,0.1025000,4.2849998,14.1999998,2.8966668
18/01/2020 2:00:00 AM,Riccarton Road,"",2.0733333,14.3000002,1.4433334
18/01/2020 3:00:00 AM,Riccarton Road,0.0641667,"",14.2833338,""
18/01/2020 4:00:00 AM,Riccarton Road,0.0555000,2.5250001,14.1333332,1.6799999
18/01/2020 5:00:00 AM,Riccarton Road,0.0581667,2.9766667,14.0000000,1.9683334
18/01/2020 6:00:00 AM,Riccarton Road,0.1041667,17.3700008,13.9833336,10.9750004
18/01/2020 7:00:00 AM,Riccarton Road,0.2348333,41.6399994,14.5333338,22.0849991
18/01/2020 8:00:00 AM,Riccarton Road,0.2861667,41.5649986,15.6000004,22.4249992
18/01/2020 9:00:00 AM,Riccarton Road,0.2650000,45.9099998,17.9500008,24.7683334
18/01/2020 10:00:00 AM,Riccarton Road,0.3796667,54.2633324,19.0000000,27.3016663
18/01/2020 11:00:00 AM,Riccarton Road,0.3725000,55.1666679,20.0833340,32.2166672
18/01/2020 12:00:00 PM,Riccarton Road,0.3478333,48.5966682,19.6666660,29.3850002
18/01/2020 1:00:00 PM,Riccarton Road,0.3058333,56.4850006,19.7000008,28.3549995
18/01/2020 2:00:00 PM,Riccarton Road,0.3630000,53.5716667,18.9833336,28.2083340
18/01/2020 3:00:00 PM,Riccarton Road,0.3770000,49.2150002,18.5833340,26.4016666
18/01/2020 4:00:00 PM,Riccarton Road,0.4015000,52.5266685,18.1333332,29.4899998
18/01/2020 5:00:00 PM,Riccarton Road,0.3203333,40.4749985,17.8333340,24.8283329
18/01/2020 6:00:00 PM,Riccarton Road,0.2930000,36.3750000,17.1000004,19.9349995
18/01/2020 7:00:00 PM,Riccarton Road,0.3821667,33.9700012,16.4333324,17.7933331
18/01/2020 8:00:00 PM,Riccarton Road,0.3978333,36.1233330,15.8666668,18.9683342
18/01/2020 9:00:00 PM,Riccarton Road,0.3360000,39.8250008,15.3666668,20.2800007
18/01/2020 10:00:00 PM,Riccarton Road,0.2916667,31.4766674,15.0166664,17.7516670
18/01/2020 11:00:00 PM,Riccarton Road,0.2926667,26.6633339,14.8333330,19.1516666
19/01/2020 12:00:00 AM,Riccarton Road,0.2005000,17.2433338,14.7333336,11.8633337
19/01/2020 1:00:00 AM,Riccarton Road,0.1523333,7.3600001,14.1833334,4.5850000
19/01/2020 2:00:00 AM,Riccarton Road,"",2.6866667,13.3000002,5.6816669
19/01/2020 3:00:00 AM,Riccarton Road,0.1225000,"",12.4166670,""
19/01/2020 4:00:00 AM,Riccarton Road,0.1108333,2.9700000,12.1333332,7.6616669
19/01/2020 5:00:00 AM,Riccarton Road,0.1023333,2.5466666,11.6000004,9.0933332
19/01/2020 6:00:00 AM,Riccarton Road,0.1725000,12.0566664,11.8999996,9.2016668
19/01/2020 7:00:00 AM,Riccarton Road,0.1978333,33.5349998,12.6499996,13.0516663
19/01/2020 8:00:00 AM,Riccarton Road,0.2698333,44.7550011,18.0666676,19.7549992
19/01/2020 9:00:00 AM,Riccarton Road,"","",19.7999992,""
19/01/2020 10:00:00 AM,Riccarton Road,0.3026667,56.6683350,19.7833328,27.2283325
19/01/2020 11:00:00 AM,Riccarton Road,0.3270000,52.1266670,20.4500008,29.7549992
19/01/2020 12:00:00 PM,Riccarton Road,0.3461667,69.9216690,20.8166676,27.2099991
19/01/2020 1:00:00 PM,Riccarton Road,"","",21.3833332,""
19/01/2020 2:00:00 PM,Riccarton Road,0.3353333,43.6183319,19.8833332,20.1000004
19/01/2020 3:00:00 PM,Riccarton Road,0.3158333,36.1316681,19.6000004,17.6700001
19/01/2020 4:00:00 PM,Riccarton Road,0.2976667,33.5716667,18.7999992,17.3016663
19/01/2020 5:00:00 PM,Riccarton Road,0.3145000,34.6133347,17.9500008,18.4833336
19/01/2020 6:00:00 PM,Riccarton Road,0.3105000,31.6033325,17.2000008,10.3516665
19/01/2020 7:00:00 PM,Riccarton Road,0.2441667,25.3700008,16.2833328,12.9849997
19/01/2020 8:00:00 PM,Riccarton Road,0.2540000,26.6066666,15.5333338,13.7066669
19/01/2020 9:00:00 PM,Riccarton Road,0.2235000,23.1483326,15.2833338,13.2483330
19/01/2020 10:00:00 PM,Riccarton Road,0.2293333,23.9633331,15.0333338,12.0983334
19/01/2020 11:00:00 PM,Riccarton Road,0.1446667,9.5100002,14.5833330,5.0450001
20/01/2020 12:00:00 AM,Riccarton Road,0.1123333,5.0500002,14.5000000,5.1216664
20/01/2020 1:00:00 AM,Riccarton Road,0.1113333,7.7399998,14.2166662,5.2800002
20/01/2020 2:00:00 AM,Riccarton Road,"",5.2116666,14.1999998,4.9116669
20/01/2020 3:00:00 AM,Riccarton Road,0.0958333,"",14.3999996,""
20/01/2020 4:00:00 AM,Riccarton Road,0.1010000,1.8049999,14.3500004,5.2733335
20/01/2020 5:00:00 AM,Riccarton Road,0.1636667,11.2049999,14.1333332,10.1416664
20/01/2020 6:00:00 AM,Riccarton Road,0.1748333,19.1183338,14.1333332,12.3266668
20/01/2020 7:00:00 AM,Riccarton Road,0.2515000,128.5066681,15.0500002,35.6866684
20/01/2020 8:00:00 AM,Riccarton Road,0.2501667,71.7099991,16.2166672,30.1783333
20/01/2020 9:00:00 AM,Riccarton Road,0.3598333,59.1949997,16.1333332,25.5466671
20/01/2020 10:00:00 AM,Riccarton Road,0.3513333,69.2583313,17.9333324,28.5383339
20/01/2020 11:00:00 AM,Riccarton Road,0.3705000,55.1349983,21.1000004,25.5583324
20/01/2020 12:00:00 PM,Riccarton Road,0.4221667,59.5866661,22.4166660,26.7716675
20/01/2020 1:00:00 PM,Riccarton Road,0.3710000,63.9033318,21.5166664,27.7166672
20/01/2020 2:00:00 PM,Riccarton Road,0.3665000,68.3016663,20.2999992,32.8050003
20/01/2020 3:00:00 PM,Riccarton Road,0.3663333,69.7733307,20.0833340,32.0000000
20/01/2020 4:00:00 PM,Riccarton Road,0.4223333,70.0599976,20.1833324,28.1849995
20/01/2020 5:00:00 PM,Riccarton Road,0.4040000,62.1233330,19.7000008,28.2333336
20/01/2020 6:00:00 PM,Riccarton Road,0.3486667,48.1666679,18.6833324,22.8500004
20/01/2020 7:00:00 PM,Riccarton Road,0.3295000,47.5233345,18.4833336,17.3083324
20/01/2020 8:00:00 PM,Riccarton Road,0.3120000,32.3833351,17.8166676,14.6716671
20/01/2020 9:00:00 PM,Riccarton Road,0.3016667,32.8400002,17.0333328,18.2133331
20/01/2020 10:00:00 PM,Riccarton Road,0.2476667,33.0950012,16.6833324,16.0666676
20/01/2020 11:00:00 PM,Riccarton Road,0.1930000,23.0900002,16.4333324,13.4766665
21/01/2020 12:00:00 AM,Riccarton Road,0.1553333,7.5266666,16.8500004,6.2283335
21/01/2020 1:00:00 AM,Riccarton Road,0.1266667,2.1800001,16.7166672,3.5366666
21/01/2020 2:00:00 AM,Riccarton Road,"",2.7850001,16.2833328,5.0933332
21/01/2020 3:00:00 AM,Riccarton Road,0.1236667,"",16.1166668,""
21/01/2020 4:00:00 AM,Riccarton Road,0.1775000,6.9600000,16.3500004,4.7633333
21/01/2020 5:00:00 AM,Riccarton Road,0.1665000,5.8683333,16.5166664,5.8266668
21/01/2020 6:00:00 AM,Riccarton Road,0.2518333,52.2983322,16.5333328,13.6133337
21/01/2020 7:00:00 AM,Riccarton Road,0.3901667,125.4866638,16.5833340,28.8033333
21/01/2020 8:00:00 AM,Riccarton Road,0.4528333,"",17.0333328,""
21/01/2020 9:00:00 AM,Riccarton Road,"","",18.5000000,""
21/01/2020 10:00:00 AM,Riccarton Road,0.3063333,67.2500000,18.9166660,25.4150009
21/01/2020 11:00:00 AM,Riccarton Road,0.4795000,86.6333313,20.1499996,21.6666660
21/01/2020 12:00:00 PM,Riccarton Road,0.4350000,75.3099976,21.2000008,24.7266674
21/01/2020 1:00:00 PM,Riccarton Road,0.3401667,62.8216667,21.5499992,20.9016666
21/01/2020 2:00:00 PM,Riccarton Road,0.2920000,80.3899994,21.6499996,23.5766659
21/01/2020 3:00:00 PM,Riccarton Road,0.3406667,74.3433304,20.7333336,27.0000000
21/01/2020 4:00:00 PM,Riccarton Road,0.3400000,61.2133331,20.3666668,22.7416668
21/01/2020 5:00:00 PM,Riccarton Road,0.4475000,61.7750015,19.6499996,24.3483334
21/01/2020 6:00:00 PM,Riccarton Road,0.3175000,47.2266655,19.3666668,18.4283333
21/01/2020 7:00:00 PM,Riccarton Road,0.3160000,42.6800003,18.7833328,16.9200001
21/01/2020 8:00:00 PM,Riccarton Road,0.2643333,30.7516670,17.7999992,13.6049995
21/01/2020 9:00:00 PM,Riccarton Road,0.2498333,28.4933338,17.0166664,15.4316664
21/01/2020 10:00:00 PM,Riccarton Road,0.1931667,22.8850002,16.7166672,10.7116671
21/01/2020 11:00:00 PM,Riccarton Road,0.1398333,12.3199997,16.5499992,6.4349999
22/01/2020 12:00:00 AM,Riccarton Road,0.1378333,5.0050001,16.4666672,2.3816667
22/01/2020 1:00:00 AM,Riccarton Road,0.1090000,1.3033333,16.5166664,1.0466666
22/01/2020 2:00:00 AM,Riccarton Road,"",5.5633335,16.5000000,4.0599999
22/01/2020 3:00:00 AM,Riccarton Road,0.1175000,"",16.5166664,""
22/01/2020 4:00:00 AM,Riccarton Road,0.1295000,5.5816665,16.5000000,5.0300002
22/01/2020 5:00:00 AM,Riccarton Road,0.1455000,10.5366669,16.5166664,8.0249996
22/01/2020 6:00:00 AM,Riccarton Road,0.2330000,46.9300003,16.6666660,30.1066666
22/01/2020 7:00:00 AM,Riccarton Road,0.4076667,108.8966675,17.1000004,36.2116661
22/01/2020 8:00:00 AM,Riccarton Road,0.5831667,143.2749939,17.4833336,34.2799988
22/01/2020 9:00:00 AM,Riccarton Road,0.4335000,79.1266632,17.6666660,28.7450008
22/01/2020 10:00:00 AM,Riccarton Road,0.3575000,65.0966644,18.4166660,26.7866669
22/01/2020 11:00:00 AM,Riccarton Road,0.4375000,104.0166702,20.2666664,38.4700012
22/01/2020 12:00:00 PM,Riccarton Road,0.3851667,127.0316696,22.5166664,43.6816673
22/01/2020 1:00:00 PM,Riccarton Road,0.3985000,135.5283356,22.5499992,57.6250000
22/01/2020 2:00:00 PM,Riccarton Road,0.4240000,178.4866638,22.3833332,60.7333336
22/01/2020 3:00:00 PM,Riccarton Road,0.3848333,154.8733368,21.6166668,63.8400002
22/01/2020 4:00:00 PM,Riccarton Road,0.4486667,99.0466690,20.9333324,41.5333328
22/01/2020 5:00:00 PM,Riccarton Road,0.5841666,96.0216675,21.5499992,49.3800011
22/01/2020 6:00:00 PM,Riccarton Road,0.4223333,51.9650002,20.6333332,33.2216682
22/01/2020 7:00:00 PM,Riccarton Road,0.4655000,52.6633339,19.5499992,37.3899994
22/01/2020 8:00:00 PM,Riccarton Road,0.5941667,39.4799995,18.9500008,31.9016666
22/01/2020 9:00:00 PM,Riccarton Road,0.5073333,38.9399986,17.8999996,32.5516663
22/01/2020 10:00:00 PM,Riccarton Road,0.3056667,14.3999996,17.1499996,19.4666672
22/01/2020 11:00:00 PM,Riccarton Road,0.3025000,10.4016666,16.7833328,16.5699997
23/01/2020 12:00:00 AM,Riccarton Road,0.2831667,3.7550001,16.4333324,13.8800001
23/01/2020 1:00:00 AM,Riccarton Road,0.2428333,0.5300000,15.8833332,9.2466669
23/01/2020 2:00:00 AM,Riccarton Road,"",0.9350000,15.3000002,9.3450003
23/01/2020 3:00:00 AM,Riccarton Road,0.2570000,"",14.8833332,""
23/01/2020 4:00:00 AM,Riccarton Road,0.2780000,21.8166676,14.6499996,20.8916664
23/01/2020 5:00:00 AM,Riccarton Road,"",117.9016647,14.4333334,82.8899994
23/01/2020 6:00:00 AM,Riccarton Road,"",126.7216644,14.7166662,75.5183334
23/01/2020 7:00:00 AM,Riccarton Road,"",223.1883392,21.2833328,114.0783310
23/01/2020 8:00:00 AM,Riccarton Road,"",124.8233337,27.2500000,72.5550003
23/01/2020 9:00:00 AM,Riccarton Road,"",55.8800011,29.1333332,50.5933342
23/01/2020 10:00:00 AM,Riccarton Road,"",33.2616653,28.2166672,35.6483345
23/01/2020 11:00:00 AM,Riccarton Road,0.8626667,19.9283333,25.8166676,21.7500000
23/01/2020 12:00:00 PM,Riccarton Road,0.4026667,15.2849998,23.5000000,14.1733332
23/01/2020 1:00:00 PM,Riccarton Road,0.2533333,14.1866665,21.9333324,14.1566668
23/01/2020 2:00:00 PM,Riccarton Road,0.2148333,8.8999996,21.8833332,11.0616665
23/01/2020 3:00:00 PM,Riccarton Road,0.1881667,10.1066666,20.3166676,10.8149996
23/01/2020 4:00:00 PM,Riccarton Road,0.1881667,12.8199997,19.9666672,11.5866671
23/01/2020 5:00:00 PM,Riccarton Road,0.2003333,12.1350002,19.6000004,10.8883333
23/01/2020 6:00:00 PM,Riccarton Road,0.1821667,5.7500000,19.2666664,7.5883331
23/01/2020 7:00:00 PM,Riccarton Road,0.2083333,8.6216669,17.9500008,10.5150003
23/01/2020 8:00:00 PM,Riccarton Road,0.1933333,4.2116666,17.6166668,11.1599998
23/01/2020 9:00:00 PM,Riccarton Road,0.2333333,6.5616665,17.4166660,13.0566664
23/01/2020 10:00:00 PM,Riccarton Road,0.1595000,1.6633333,17.2833328,6.8133335
23/01/2020 11:00:00 PM,Riccarton Road,0.1265000,0.6183333,16.8833332,5.0450001
24/01/2020 12:00:00 AM,Riccarton Road,0.1541667,1.1466666,16.5499992,5.0516667
24/01/2020 1:00:00 AM,Riccarton Road,0.1395000,0.3500000,15.8833332,4.9966664
24/01/2020 2:00:00 AM,Riccarton Road,"",1.0783334,15.5833330,5.5183334
24/01/2020 3:00:00 AM,Riccarton Road,0.1425000,"",15.5500002,""
24/01/2020 4:00:00 AM,Riccarton Road,0.1508333,5.9883332,15.5000000,8.0416670
24/01/2020 5:00:00 AM,Riccarton Road,0.2243333,6.9566665,15.1833334,11.9916668
24/01/2020 6:00:00 AM,Riccarton Road,0.3203333,27.7950001,15.3999996,19.2500000
24/01/2020 7:00:00 AM,Riccarton Road,0.3691667,84.5950012,18.5499992,36.5900002
24/01/2020 8:00:00 AM,Riccarton Road,0.4303333,130.8283386,20.3999996,55.5200005
24/01/2020 9:00:00 AM,Riccarton Road,0.3528333,123.7900009,21.2166672,58.5683327
24/01/2020 10:00:00 AM,Riccarton Road,0.3970000,115.3083344,22.0000000,48.8933334
24/01/2020 11:00:00 AM,Riccarton Road,0.4536667,144.2816620,23.2166672,70.8466644
24/01/2020 12:00:00 PM,Riccarton Road,0.3761667,84.9466629,22.6499996,50.1416664
24/01/2020 1:00:00 PM,Riccarton Road,0.4478333,159.1033325,21.9833336,89.1200027
24/01/2020 2:00:00 PM,Riccarton Road,0.4135000,116.1433334,21.3833332,65.5983353
