Date,PM2.5,PM10,Average CO (mg/m3),Average SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2022-07-23,14.054666666666668,18.369444444444444,0.534,0.3190972,39.2201424,35.480217,82,0.4,108,6.2,126,0.0,3.9,3.8,98.0,10.0,0.2,-,-,-,-,-,-,1037.9,1037.1,-,3.53,4611.963286713287,208.42073170731706
2022-07-24,14.109666666666666,17.827111111111112,0.2711304,0.2295833,19.1043167,21.1297836,296,0.5,245,4.1,134,0.2,5.2,4.6,90.0,9.0,3.5,-,-,-,-,-,-,1034.6,1033.8,-,2.85,3940.6923076923076,169.58943089430895
2022-07-25,8.930444444444444,13.329,0.2126957,0.5556835,29.9812222,22.3529491,221,1.8,60,10.3,197,49.8,5.6,5.3,95.0,9.9,5.2,-,-,-,-,-,-,1027.5,1026.7,-,2.30,5049.22027972028,466.8821138211382
2022-07-26,5.357333333333333,8.231666666666667,0.1812609,0.3988976,19.8430214,22.5514393,271,1.4,89,10.8,321,48.2,6.5,6.3,97.0,10.6,5.5,-,-,-,-,-,-,1008.1,1007.4,-,1.08,4830.400349650349,402.4532520325203
2022-07-27,5.627222222222222,6.774,0.1272273,0.2910417,,,231,4.9,245,11.8,245,0.0,8.4,8.1,95.0,12.5,6.4,-,-,-,-,-,-,998.7,998.0,-,3.87,5231.480496453901,422.9077868852459
2022-07-28,14.235555555555557,20.068333333333335,0.2341304,0.7382639,,,213,1.5,217,6.7,116,1.0,7.3,7.0,95.0,9.9,6.6,-,-,-,-,-,-,998.6,997.9,-,2.11,5371.208041958042,459.0182926829268
2022-07-29,11.282222222222222,15.13811111111111,0.5047391,0.6179861,58.2146759,29.9779129,235,1.2,221,8.8,163,0.0,6.0,5.9,98.0,12.6,2.2,-,-,-,-,-,-,1004.9,1004.2,-,4.31,5734.705454545455,465.48547717842325
2022-07-30,8.314777777777778,12.846555555555556,0.3141304,0.5547482,35.5018692,26.7926617,46,1.5,225,8.2,253,29.2,4.6,4.4,97.0,9.2,0.3,-,-,-,-,-,-,1013.9,1013.2,-,1.87,4395.465454545454,194.97510373443984
2022-07-31,6.0425555555555555,7.598000000000001,0.1777826,0.4544444,9.0773382,16.399353,230,3.2,237,12.4,190,0.0,4.4,4.0,94.0,10.5,3.2,-,-,-,-,-,-,1010.4,1009.7,-,4.00,3784.5940959409595,142.27004219409284
2022-08-01,20.715666666666667,28.015888888888888,0.5224043,0.6801389,58.0124474,37.0976982,14,0.8,43,7.2,179,0.0,1.7,1.4,95.0,13.4,-2.3,-,-,-,-,-,-,1021.1,1020.3,-,5.70,5070.667286245353,466.61715481171547
2022-08-02,4.967888888888889,11.679444444444446,0.2944114,0.6102083,28.2934704,34.0966949,47,2.2,254,9.3,225,0.0,13.4,8.5,47.0,20.2,1.7,-,-,-,-,-,-,1010.7,1010.0,-,5.37,5181.176579925651,488.7970711297071
2022-08-03,8.085888888888888,14.241555555555557,0.4535612,0.6489583,46.0838127,29.6395683,56,1.4,313,17.5,198,0.0,10.8,8.0,65.0,18.9,6.9,-,-,-,-,-,-,1010.8,1010.1,-,6.05,5277.920948616601,519.4199134199134
2022-08-04,11.568888888888889,23.480444444444444,0.507305,1.1701439,53.838562,33.9141731,56,2.1,318,13.4,178,0.0,9.4,7.4,73.0,17.6,3.4,-,-,-,-,-,-,1019.1,1018.4,-,5.30,5456.631868131868,514.6576763485477
2022-08-05,9.998444444444445,30.39311111111111,0.3567092,1.6936111,38.812088,31.81036,45,1.1,358,12.9,292,0.0,11.6,8.1,58.0,18.3,5.3,-,-,-,-,-,-,1013.2,1012.5,-,3.60,5684.134686346863,510.3451882845188
2022-08-06,7.74788888888889,12.026222222222223,0.2919078,0.7019444,24.7867622,21.8673382,149,1.4,355,9.3,108,5.8,14.0,10.5,62.0,17.9,11.5,-,-,-,-,-,-,999.8,999.1,-,3.54,4438.140221402214,209.82008368200837
2022-08-07,5.920444444444445,8.121777777777778,0.2237234,0.3181944,15.3071222,13.5023022,40,0.7,210,16.0,237,3.2,7.8,7.7,98.0,18.3,4.8,-,-,-,-,-,-,999.3,998.6,-,5.23,3955.3809523809523,157.39506172839506
2022-08-08,7.872444444444445,15.05777777777778,0.2235674,0.7120833,20.1235256,26.4818707,33,1.0,127,7.2,152,0.0,4.4,3.3,82.0,8.5,3.1,-,-,-,-,-,-,1024.6,1023.8,-,4.36,5122.942028985507,470.3333333333333
2022-08-09,7.4431111111111115,11.389000000000001,0.2054113,0.7065468,16.7277699,25.1610069,231,2.0,204,6.2,153,0.0,2.9,2.5,92.0,8.6,1.6,-,-,-,-,-,-,1024.5,1023.7,-,5.23,5393.625925925926,503.2530612244898
2022-08-10,12.943222222222223,19.694000000000003,0.4427234,1.4229861,51.3599281,38.8941002,293,0.9,198,4.6,131,0.8,1.1,0.8,94.0,9.4,-2.8,-,-,-,-,-,-,1017.9,1017.1,-,6.60,5607.248161764706,522.2044534412955
2022-08-11,12.390555555555556,17.601222222222223,0.2623901,1.3399306,20.2987041,29.8477707,229,2.1,194,9.3,140,0.2,5.7,5.3,93.0,10.2,1.1,-,-,-,-,-,-,1025.3,1024.5,-,5.66,5497.201171875,516.7282157676349
2022-08-12,20.342444444444443,27.18811111111111,0.7203688,1.3334028,68.4903564,33.9906464,239,0.8,248,5.1,93,0.0,0.7,0.6,97.0,10.9,-3.0,-,-,-,-,-,-,1025.3,1024.5,-,7.73,6019.074898785425,506.47021276595746
2022-08-13,19.42222222222222,23.577555555555552,0.603766,0.6016667,39.3635254,27.3904324,256,0.8,228,6.2,98,0.0,3.2,2.7,92.0,13.0,-1.7,-,-,-,-,-,-,1025.8,1025.0,-,6.96,4979.312749003984,219.36382978723404
2022-08-14,26.621222222222222,32.27144444444444,0.8481064,1.1792806,38.7752533,29.8950367,26,0.5,40,4.6,105,0.0,1.8,1.6,96.0,14.6,-3.1,-,-,-,-,-,-,1024.7,1023.9,-,7.29,4349.264822134387,186.9198312236287
2022-08-15,16.53011111111111,28.876222222222225,0.4485532,0.5814583,44.7571945,25.9482021,69,0.9,37,8.8,292,0.2,5.0,4.8,96.0,10.9,-1.5,-,-,-,-,-,-,1028.3,1027.5,-,4.83,5189.272727272727,508.663829787234
2022-08-16,15.310444444444446,28.061,0.2238156,0.9658333,30.0636692,24.1153965,63,3.4,79,8.2,292,0.0,10.1,8.8,83.0,16.7,5.0,-,-,-,-,-,-,1020.5,1019.8,-,4.13,5365.428015564203,534.6903765690377
2022-08-17,14.572666666666667,27.04388888888889,0.1817447,1.2284028,26.3541012,22.0764027,76,3.3,91,10.3,280,2.4,12.0,10.6,83.0,15.5,10.0,-,-,-,-,-,-,1015.2,1014.5,-,4.33,5533.149019607843,535.81589958159
2022-08-18,9.566444444444445,12.936,0.2693869,0.4179167,33.4959335,24.2947159,230,1.9,208,6.7,174,0.2,9.3,9.1,97.0,17.2,9.0,-,-,-,-,-,-,1016.8,1016.1,-,2.09,5573.421153846154,523.4569672131148
2022-08-19,8.11488888888889,13.161222222222221,0.2689716,0.4326619,36.9237404,25.1172657,306,1.1,267,9.3,221,1.2,9.4,9.2,97.0,13.7,8.5,-,-,-,-,-,-,1017.9,1017.2,-,4.76,5942.263358778626,543.349593495935
2022-08-20,6.9574444444444445,9.876222222222221,0.2379787,0.9583333,21.0212231,20.8084888,222,3.8,236,8.8,184,0.0,9.6,9.3,96.0,17.3,9.4,-,-,-,-,-,-,1007.5,1006.8,-,4.76,4842.726053639847,231.83061224489796
2022-08-21,8.262444444444444,11.60888888888889,0.2578653,0.9014583,20.2282009,22.0450363,234,1.0,243,6.2,137,4.4,12.1,10.3,79.0,16.9,7.6,-,-,-,-,-,-,1010.0,1009.3,-,6.15,4304.163498098859,209.21457489878543
2022-08-22,6.966444444444445,11.168,0.1821064,0.3036806,22.1376266,21.6169071,253,1.6,198,9.3,243,0.0,7.6,7.4,97.0,12.4,7.0,-,-,-,-,-,-,1015.4,1014.7,-,5.35,5277.06463878327,539.6477732793522
2022-08-23,9.050666666666666,16.724,0.1728652,0.6328125,23.8075542,20.6125908,48,3.6,33,9.3,297,0.0,8.7,7.5,83.0,11.6,7.6,-,-,-,-,-,-,1018.0,1017.3,-,6.12,5455.083333333333,559.7293388429752
2022-08-24,6.710444444444445,17.525666666666666,0.2166312,1.0933824,32.1612968,28.7324467,85,1.5,257,9.3,189,1.0,11.4,7.2,50.0,21.3,5.3,-,-,-,-,-,-,1006.0,1005.3,-,9.28,5592.1106870229005,576.3373983739838
2022-08-25,7.461111111111112,15.283666666666667,0.2322199,0.4200694,28.1082726,29.0765476,58,2.8,47,9.3,218,2.4,9.4,7.1,70.0,11.0,4.7,-,-,-,-,-,-,1017.9,1017.2,-,5.56,5610.441509433962,558.9076305220883
2022-08-26,11.5,18.31822222222222,0.1503333,0.6774306,12.9587774,21.6292801,215,2.4,213,8.2,187,0.4,9.5,9.1,95.0,12.4,8.7,-,-,-,-,-,-,1016.3,1015.6,-,6.32,5884.023636363637,544.6544401544402
2022-08-27,13.711111111111112,17.87911111111111,0.1976454,0.4884722,16.108057,18.966259,232,2.0,215,6.2,157,0.0,7.9,7.4,93.0,13.2,2.6,-,-,-,-,-,-,1022.3,1021.6,-,12.26,4955.963636363636,236.59073359073358
2022-08-28,11.555555555555555,15.623,0.2410213,0.6075,15.0336695,21.1238842,216,0.8,222,5.7,144,0.0,8.6,7.3,82.0,12.7,5.9,-,-,-,-,-,-,1033.6,1032.8,-,5.92,4334.223636363637,217.9247104247104
2022-08-29,6.947888888888889,13.356000000000002,0.1886667,0.7747482,25.330431,23.9138126,39,2.4,55,10.8,301,0.0,9.0,7.7,82.0,12.3,3.7,-,-,-,-,-,-,1039.1,1038.3,-,10.91,5212.414545454545,538.7915057915058
2022-08-30,14.144444444444444,24.900111111111112,0.3548156,1.9158333,42.0508652,31.6914387,10,1.4,50,7.2,106,0.0,9.6,7.4,71.0,16.4,3.4,-,-,-,-,-,-,1033.5,1032.8,-,13.29,5371.4205776173285,572.7835249042146
2022-08-31,15.354000000000001,28.992222222222225,0.5114681,1.3672917,47.8666191,35.5887032,1,0.8,94,8.2,150,0.0,9.6,9.4,97.0,16.7,1.7,-,-,-,-,-,-,1028.1,1027.4,-,13.02,5512.115942028986,576.0730769230769
2022-09-01,13.456777777777779,28.426222222222222,0.3788652,1.1090278,41.6798553,36.4548187,19,0.9,85,4.6,96,0.0,14.6,10.8,60.0,22.9,6.0,-,-,-,-,-,-,1026.0,1025.3,-,12.55,5628.4693140794225,577.7471264367816
2022-09-02,9.904777777777777,22.778888888888886,0.523227,1.4257639,63.7456131,38.2403603,87,0.8,320,6.2,145,0.0,12.2,10.0,74.0,16.6,8.0,-,-,-,-,-,-,1021.2,1020.5,-,3.51,6063.247191011236,576.5537848605578
2022-09-03,4.062666666666667,9.703555555555555,0.1792269,1.1013669,12.6999283,18.9497833,255,1.5,308,12.4,224,0.0,12.1,9.5,69.0,20.5,7.2,-,-,-,-,-,-,1007.2,1006.5,-,11.00,5086.029962546817,277.45019920318725
2022-09-04,4.813555555555556,12.541777777777778,0.1720425,0.5766667,9.2215824,14.7732372,40,2.0,265,12.9,253,0.0,11.0,8.1,65.0,19.1,2.9,-,-,-,-,-,-,1001.3,1000.6,-,14.36,4815.5224719101125,233.64342629482073
2022-09-05,6.378555555555556,18.745333333333335,0.152766,1.1006944,14.3858995,17.5421581,358,1.4,200,11.8,279,2.2,7.7,6.6,84.0,11.2,6.4,-,-,-,-,-,-,1005.9,1005.2,-,6.35,5285.8566037735845,555.0200803212851
2022-09-06,10.505777777777778,19.112111111111112,0.3808936,0.6192361,26.2896404,24.6370506,229,1.4,258,10.3,142,2.0,3.5,2.7,87.0,10.4,0.3,-,-,-,-,-,-,1013.4,1012.6,-,14.35,5370.830188679245,564.3012048192771
2022-09-07,14.359444444444442,25.851333333333333,,0.85125,53.1011505,44.1162605,317,0.5,54,5.1,100,0.0,5.8,3.3,62.0,15.9,-3.0,-,-,-,-,-,-,1017.3,1016.6,-,12.33,5566.152830188679,587.0301204819277
2022-09-08,7.986333333333334,15.758888888888887,,0.6910791,37.2115822,30.770216,207,0.7,39,7.2,165,0.0,9.2,7.1,72.0,14.6,5.9,-,-,-,-,-,-,1028.3,1027.6,-,10.68,5672.273584905661,581.7570281124498
2022-09-09,9.841555555555555,16.451222222222224,,0.4387407,35.7722473,30.3441086,355,0.9,38,8.8,182,0.0,7.8,7.6,97.0,14.4,3.5,-,-,-,-,-,-,1033.5,1032.7,-,12.88,6013.194339622642,578.5321285140562
2022-09-10,9.232222222222223,14.575000000000001,0.303234,0.2958333,24.2339573,20.6045322,20,1.8,37,11.8,354,0.0,10.6,9.7,89.0,14.0,5.5,-,-,-,-,-,-,1032.0,1031.3,-,11.82,4859.605660377359,263.0301204819277
2022-09-11,5.900222222222222,11.213111111111111,0.2160496,0.26125,16.3236694,15.9574823,40,4.5,43,12.4,237,1.6,11.0,9.6,82.0,13.3,9.9,-,-,-,-,-,-,1022.1,1021.4,-,6.34,4275.6283018867925,225.85341365461846
2022-09-12,13.012,23.868555555555556,0.457766,0.3017361,43.9715118,27.236763,21,1.4,27,6.2,136,0.0,10.8,10.6,97.0,15.6,8.4,-,-,-,-,-,-,999.8,999.1,-,6.75,5304.817490494296,567.9156626506024
2022-09-13,5.352888888888889,12.770666666666667,0.2064468,0.7133094,12.2743168,19.5928059,298,3.0,188,16.5,330,16.2,12.8,8.5,52.0,16.5,4.5,-,-,-,-,-,-,999.8,999.1,-,13.12,5470.871647509579,587.1882591093117
2022-09-14,6.958888888888889,12.027222222222223,0.3088369,0.9381944,16.9898567,24.0501442,223,2.8,192,11.3,138,0.0,5.7,3.7,70.0,10.8,2.3,-,-,-,-,-,-,1023.5,1022.7,-,11.27,5614.106463878327,577.9076305220883
2022-09-15,11.642111111111111,20.992222222222225,0.4236428,1.6067361,42.6606483,33.12957,24,1.7,55,6.2,185,0.0,7.8,5.0,61.0,15.3,-0.8,-,-,-,-,-,-,1015.3,1014.6,-,17.21,5775.2015209125475,594.1244979919679
2022-09-16,8.740555555555556,20.151444444444444,0.2317801,1.6875694,16.3733807,25.4015102,203,3.7,209,10.3,202,0.0,9.4,7.0,69.0,12.0,1.4,-,-,-,-,-,-,1018.6,1017.9,-,10.62,6062.633079847908,594.1907630522088
2022-09-17,9.984111111111112,20.218888888888888,0.2192199,0.9188194,18.1517982,22.7237415,349,0.9,72,6.7,178,0.0,10.6,8.0,68.0,14.7,2.0,-,-,-,-,-,-,1022.8,1022.1,-,15.53,4981.483146067416,275.17670682730926
2022-09-18,9.135,18.92511111111111,0.1740922,0.5992086,15.255971,16.0292797,7,2.1,57,10.3,305,0.0,9.4,8.2,84.0,14.4,6.8,-,-,-,-,-,-,1025.2,1024.5,-,10.80,4473.544943820225,245.84939759036143
2022-09-19,7.6371111111111105,21.442999999999998,0.2455468,0.7949306,28.1970081,28.5264225,52,3.8,111,8.8,166,0.0,13.4,9.9,61.0,21.0,8.8,-,-,-,-,-,-,1012.5,1011.8,-,13.33,5350.13670411985,589.0461847389558
2022-09-20,6.132555555555555,21.619,0.3800214,1.7538462,44.8062325,38.4484787,174,0.6,235,8.2,252,0.0,11.3,9.1,73.0,21.8,7.1,-,-,-,-,-,-,1013.1,1012.4,-,9.89,5451.024344569289,608.9538152610442
2022-09-21,5.145444444444444,10.193444444444445,0.1346454,0.3454167,11.6438131,17.4272671,231,3.2,246,9.3,203,0.0,11.1,9.8,84.0,15.6,9.4,-,-,-,-,-,-,1020.7,1020.0,-,9.29,5612.271535580524,616.6726907630522
2022-09-22,7.0089999999999995,13.142777777777777,0.2319716,0.353125,31.6203594,26.5844612,45,0.8,60,7.2,234,0.0,10.8,8.8,75.0,15.0,3.4,-,-,-,-,-,-,1030.2,1029.5,-,16.98,5933.300380228137,641.2408163265306
2022-09-23,5.031555555555555,10.947111111111111,0.2190993,0.5033813,30.7735252,26.3682022,54,3.2,40,7.2,217,0.0,9.5,7.4,72.0,13.4,6.9,-,-,-,-,-,-,1029.0,1028.3,-,15.68,6383.235741444867,639.633744855967
2022-09-24,8.60888888888889,12.988444444444445,0.1292128,0.4229861,9.0594969,12.6527338,222,2.8,182,11.8,260,0.0,11.6,10.3,84.0,14.9,8.3,-,-,-,-,-,-,1015.9,1015.2,-,11.20,5110.9923954372625,302.39183673469387
2022-09-25,6.164444444444444,11.517666666666667,0.1617731,0.4840278,16.3713665,16.3119431,242,1.1,49,10.8,357,0.0,9.8,9.0,89.0,13.7,8.3,-,-,-,-,-,-,1027.3,1026.6,-,7.24,5563.614583333333,417.8690476190476
2022-09-26,10.211777777777778,23.10422222222222,0.1008936,0.7538194,13.0664024,12.1453238,46,5.8,76,13.4,350,0.0,10.2,7.7,68.0,13.2,9.2,-,-,-,-,-,-,1029.0,1028.3,-,11.15,4016.5922818791946,281.58022388059703
2022-09-27,11.502,28.765777777777778,0.2247305,1.9770833,37.5722313,25.4897842,50,1.9,21,7.2,185,0.0,12.6,10.6,76.0,19.6,8.9,-,-,-,-,-,-,1026.3,1025.6,-,14.23,5574.209731543624,603.2800751879699
2022-09-28,9.979999999999999,24.028777777777776,0.249694,1.2848201,34.2385368,30.5871544,223,2.4,54,8.2,188,0.8,11.8,10.7,86.0,18.0,9.6,-,-,-,-,-,-,1023.1,1022.4,-,9.49,5729.781045751634,622.0912408759124
2022-09-29,6.595888888888889,22.77433333333333,0.2059645,,31.3429489,23.357769,23,1.5,207,13.9,269,1.4,15.3,12.3,68.0,22.9,11.8,-,-,-,-,-,-,1011.4,1010.7,-,9.10,5757.445161290322,624.931654676259
2022-09-30,8.91,16.393666666666668,0.2060497,,19.777914,23.4818707,199,2.7,205,7.2,98,0.0,6.3,4.4,71.0,12.4,6.2,-,-,-,-,-,-,1026.9,1026.1,-,7.31,6072.452614379085,597.2682481751825
2022-10-01,10.43611111111111,18.33077777777778,0.3325461,1.0767361,31.2276974,27.350935,224,0.4,40,8.8,184,0.6,5.9,5.4,92.0,11.8,-0.3,-,-,-,-,-,-,1023.9,1023.1,-,10.27,4917.848387096774,291.0359712230216
2022-10-02,5.4832222222222216,10.438333333333333,0.1956596,0.6774306,20.7579136,18.9943161,351,1.2,50,8.8,227,0.0,10.0,9.6,94.0,15.2,5.8,-,-,-,-,-,-,1014.6,1013.9,-,16.22,4434.970588235294,236.0985401459854
2022-10-03,7.684888888888889,19.019444444444446,0.1379433,2.3434532,14.5050364,16.4984894,218,2.7,181,11.3,248,0.0,8.0,6.3,76.0,16.1,5.2,-,-,-,-,-,-,1002.6,1001.9,-,13.50,5401.503401360545,587.8740458015267
2022-10-04,8.503444444444446,22.303,0.2793901,1.0070833,34.5359001,27.7111511,48,4.2,57,9.8,241,2.2,10.4,7.9,68.0,16.1,3.0,-,-,-,-,-,-,1011.6,1010.9,-,15.54,5592.638888888889,611.94921875
2022-10-05,3.431333333333333,6.937222222222222,0.1367376,0.5346528,16.8161144,18.1569786,207,5.0,230,17.0,401,10.0,5.0,4.5,92.0,10.7,4.1,-,-,-,-,-,-,1005.9,1005.2,-,8.04,5375.612012987013,532.7556818181819
2022-10-06,3.2504444444444442,8.267666666666665,0.1078723,0.2609028,7.1521583,12.9471941,241,5.6,234,16.5,433,1.0,3.7,0.5,48.0,10.8,0.6,-,-,-,-,-,-,1017.2,1016.4,-,14.77,5581.775974025974,537.4469696969697
2022-10-07,9.610111111111111,22.68911111111111,0.1709291,1.0372222,15.3020144,19.8407192,199,2.3,222,12.4,217,0.0,7.1,4.2,58.0,13.9,3.6,-,-,-,-,-,-,1029.3,1028.5,-,20.08,6186.602649006622,596.8643410852713
2022-10-08,11.982888888888889,25.18422222222222,0.2388936,2.3155396,26.127697,23.1464748,7,1.9,53,9.3,205,0.0,10.0,8.1,76.0,15.3,3.4,-,-,-,-,-,-,1035.0,1034.3,-,22.13,4891.085443037975,286.95588235294116
2022-10-09,6.358111111111111,15.613111111111111,0.2669645,0.9934722,18.8569069,23.4475536,52,1.1,261,9.8,162,0.0,12.5,9.0,60.0,24.8,1.9,-,-,-,-,-,-,1030.9,1030.2,-,22.75,4473.9182389937105,249.13503649635035
2022-10-10,5.105666666666667,22.955111111111112,0.2644043,1.7045833,34.4005737,24.9024467,55,1.5,344,10.8,282,0.0,14.6,10.0,52.0,23.8,3.8,-,-,-,-,-,-,1025.2,1024.5,-,18.69,5411.979813664596,573.93345323741
2022-10-11,5.071000000000001,19.704333333333334,0.1060426,1.2234028,10.4302158,14.0051794,238,2.2,258,11.8,241,0.6,16.8,10.0,36.0,20.0,12.3,-,-,-,-,-,-,1016.8,1016.1,-,19.50,5582.595808383234,598.2689655172413
2022-10-12,5.5698888888888884,14.760888888888891,0.1920213,0.6157639,31.5721588,23.8972664,69,0.9,72,9.3,223,0.2,9.4,8.4,87.0,14.1,7.6,-,-,-,-,-,-,1029.9,1029.2,-,14.94,5785.379573170731,591.0616197183099
2022-10-13,5.450555555555556,15.163555555555556,0.2010071,1.3055396,23.9951077,23.2681293,69,1.1,202,7.2,122,0.0,10.9,8.6,71.0,15.1,7.8,-,-,-,-,-,-,1029.0,1028.3,-,10.52,5924.4572784810125,593.6697080291971
2022-10-14,5.316125,16.774250000000002,0.2632411,1.0956944,38.3848915,26.3894958,164,0.2,78,10.3,319,0.0,7.7,6.4,81.0,13.0,2.0,-,-,-,-,-,-,1030.9,1030.1,-,17.35,6197.485849056604,585.1456834532374
2022-10-15,4.057777777777777,12.743444444444444,0.1778653,0.4966667,18.0965462,15.2194967,20,3.2,54,13.9,371,0.0,10.4,7.5,64.0,14.5,7.7,-,-,-,-,-,-,1024.3,1023.6,-,20.19,5210.565359477124,299.6297709923664
2022-10-16,5.866777777777778,14.740555555555554,0.1689643,0.4264336,16.8037682,15.777029,59,3.3,56,8.2,191,0.0,12.3,10.1,74.0,19.8,9.1,-,-,-,-,-,-,1013.3,1012.6,-,22.99,4686.670967741936,243.9618320610687
2022-10-17,6.291666666666667,15.50911111111111,0.1631064,0.2751389,18.8614388,17.1748924,227,3.0,224,9.3,217,0.0,12.3,11.3,88.0,18.0,6.5,-,-,-,-,-,-,1011.2,1010.5,-,15.77,5583.05,581.8162878787879
2022-10-18,6.272555555555556,18.064222222222224,0.2383191,0.9685612,28.8902874,20.7210064,307,0.8,210,8.8,134,3.0,9.9,9.5,95.0,20.6,4.0,-,-,-,-,-,-,1008.5,1007.8,-,16.81,5605.525252525253,601.4899598393574
2022-10-19,5.5504444444444445,16.873,0.2334468,0.7945139,30.0965462,22.7786331,288,0.7,30,9.8,181,0.0,10.7,10.2,94.0,16.8,4.1,-,-,-,-,-,-,1013.3,1012.6,-,20.56,5812.959546925566,586.5158102766799
2022-10-20,6.015555555555555,20.15488888888889,0.2159858,0.7997917,28.6425896,23.526474,15,2.4,160,16.0,397,0.0,12.0,8.6,60.0,21.9,4.3,-,-,-,-,-,-,1006.3,1005.6,-,24.42,6041.227424749164,604.2712550607288
2022-10-21,8.283111111111111,22.842,0.1207305,0.5777778,9.4720144,13.3995686,222,4.7,229,14.4,194,0.0,10.7,5.9,42.0,14.5,8.3,-,-,-,-,-,-,1021.1,1020.4,-,22.15,6373.802675585284,638.4574898785426
2022-10-22,8.790333333333333,21.956111111111113,0.2820497,0.4659722,27.9307194,23.1358986,343,1.1,65,7.7,256,0.0,9.4,6.6,64.0,16.1,1.0,-,-,-,-,-,-,1030.8,1030.1,-,24.72,5169.285714285715,291.73221757322176
2022-10-23,7.421111111111112,20.987222222222222,0.1610071,0.9002878,15.7192087,14.6255398,57,2.2,288,10.8,229,0.0,15.6,11.7,60.0,27.2,9.4,-,-,-,-,-,-,1025.5,1024.8,-,25.79,4735.224738675958,208.68410041841005
2022-10-24,5.952444444444445,17.86888888888889,0.1397731,2.2729861,10.6801443,14.723094,253,0.6,226,16.5,234,0.0,13.0,9.2,57.0,18.8,12.0,-,-,-,-,-,-,1020.3,1019.6,-,8.66,4287.641114982578,301.8619246861925
2022-10-25,6.6578888888888885,15.804222222222222,0.2140497,1.3253472,29.7672653,20.1258278,274,0.8,27,8.8,256,0.0,9.8,7.2,66.0,13.7,4.4,-,-,-,-,-,-,1032.4,1031.7,-,18.64,5772.671186440678,575.5679012345679
2022-10-26,5.734444444444445,14.545111111111112,0.2369291,1.7688194,33.9636688,23.0669785,64,2.9,101,6.7,175,0.0,12.8,10.5,73.0,24.2,7.9,-,-,-,-,-,-,1013.7,1013.0,-,20.91,5906.01030927835,600.5949367088608
2022-10-27,3.7897777777777772,8.698777777777778,0.1895643,0.4603472,23.8094196,18.7984791,48,3.0,81,8.2,305,6.0,12.5,10.0,71.0,13.9,8.5,-,-,-,-,-,-,1015.2,1014.5,-,8.62,6040.204467353952,601.0355648535565
2022-10-28,6.897111111111111,13.325777777777779,0.1707851,0.5230935,22.9364758,18.4424591,63,4.1,72,9.3,261,0.0,12.7,12.2,94.0,18.0,9.9,-,-,-,-,-,-,1010.8,1010.1,-,8.46,6355.396258503401,590.8054393305439
2022-10-29,5.378444444444444,12.131777777777778,0.2427234,1.369375,22.3297844,22.7248917,49,2.0,48,8.8,223,0.0,17.7,14.3,67.0,23.7,12.6,-,-,-,-,-,-,1000.4,999.7,-,18.46,5288.959183673469,284.9916317991632
2022-10-30,2.745333333333333,7.180666666666667,0.1368298,1.4232639,14.142662,13.7707195,24,1.9,318,12.9,203,0.0,21.0,13.2,36.0,26.7,14.4,-,-,-,-,-,-,998.3,997.6,-,23.04,4770.673469387755,246.64016736401675
2022-10-31,3.609,10.432,0.1745674,0.9151389,22.7542439,23.1516552,190,1.1,262,7.7,139,1.4,20.2,14.4,50.0,24.0,10.9,-,-,-,-,-,-,1004.5,1003.8,-,17.60,5817.234589041096,591.9142259414226
2022-11-01,3.8241111111111112,13.358444444444444,0.212461,1.2552083,30.9599991,24.5533085,37,1.3,74,8.8,294,0.0,16.3,12.9,66.0,24.8,7.1,-,-,-,-,-,-,1006.6,1005.9,-,27.29,6005.904929577465,629.7619047619048
2022-11-02,3.3073333333333332,14.319,0.1885035,1.0831655,27.4848919,22.3973389,18,5.5,302,16.5,363,0.0,21.7,15.3,47.0,29.8,13.7,-,-,-,-,-,-,994.6,993.9,-,14.08,5938.83275862069,618.2130801687764
2022-11-03,7.334888888888888,17.74588888888889,0.2009362,3.1798611,15.8281298,14.8971939,305,4.8,273,17.0,269,0.0,21.8,14.1,38.0,24.7,16.8,-,-,-,-,-,-,992.8,992.1,-,27.91,5993.436594202899,585.8659574468085
2022-11-04,3.093222222222222,13.92311111111111,0.1229858,0.8956944,19.8428783,18.9430943,320,1.9,290,11.3,296,0.0,18.8,11.6,36.0,25.9,7.7,-,-,-,-,-,-,1007.3,1006.6,-,28.92,6209.313868613139,596.0851063829788
2022-11-05,6.057333333333334,15.855333333333334,0.1535603,0.7099306,19.9384174,15.6999283,50,4.1,46,9.8,285,0.0,14.2,10.3,58.0,16.7,10.4,-,-,-,-,-,-,1020.5,1019.8,-,22.09,5026.140510948905,283.9808510638298
2022-11-06,6.226,17.072222222222223,0.088383,0.3165972,15.0517263,10.8146048,67,2.8,53,8.8,316,0.0,11.2,9.3,76.0,16.9,10.2,-,-,-,-,-,-,1029.2,1028.5,-,21.50,4347.67700729927,236.7936170212766
2022-11-07,6.681111111111111,18.791555555555554,0.1398936,1.3167391,27.5587769,21.006403,354,2.0,106,9.8,153,0.0,14.1,11.6,72.0,20.6,11.2,-,-,-,-,-,-,1021.7,1021.0,-,20.08,5591.023722627737,581.8957446808511
