Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Upper Hutt, Trentham Ews,40750,E1510M,-41.14027,175.04283,50,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Combined Daily Data at 9am local ("Form 301" Extended)
(Note the max temperature, rainfall and radiation have been put back a day as is standard for a Form 301.
Also note that non standard row charges apply. For details search the help on "f301").
Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
40750,20180615,164,1.0,285,8.8,235,0.6,6.0,6.0,100.0,15.2,1.1,0.4,-,7.8,9.7,-,12.6,1016.3,1010.1,3.4,6.10
40750,20180616,310,3.0,306,10.8,273,12.2,13.6,11.9,81.0,15.4,6.1,8.5,-,11.9,12.0,-,12.6,1012.0,1006.0,2.7,4.72
40750,20180617,34,0.7,336,11.8,151,0.8,10.3,9.8,94.0,15.0,8.8,8.5,-,10.8,11.5,-,12.7,1008.3,1002.2,5.9,6.88
40750,20180618,46,0.6,7,4.1,117,26.6,7.5,7.4,99.0,10.5,4.6,1.9,-,9.0,10.6,-,12.7,1006.7,1000.6,0.0,1.06
40750,20180619,275,0.6,202,9.3,210,0.6,8.1,7.8,96.0,10.8,7.3,7.8,-,9.5,10.4,-,12.7,1013.0,1006.9,0.6,3.60
40750,20180620,149,3.4,116,10.8,262,0.4,7.8,6.4,80.0,9.6,5.7,4.7,-,8.4,9.7,-,12.7,1023.1,1016.9,1.8,4.32
40750,20180621,130,2.5,87,7.7,89,0.4,6.2,5.4,88.0,8.0,5.6,4.2,-,8.0,9.3,-,12.6,1022.2,1016.0,1.0,3.49
40750,20180622,0,0.0,277,4.1,45,0.0,-2.1,-2.1,100.0,7.3,-3.7,-3.6,-,4.7,7.5,-,12.6,1020.4,1014.0,2.2,4.24
40750,20180623,59,0.2,334,9.8,251,0.0,-1.8,-1.8,99.0,12.1,-4.0,-6.8,-,3.5,6.3,-,12.5,1017.5,1011.1,5.5,6.36
40750,20180624,323,5.7,343,18.0,547,2.0,11.7,10.0,79.0,13.5,-1.9,1.0,-,8.7,8.8,-,12.3,1008.9,1002.9,1.4,3.76
40750,20180625,320,5.2,309,14.9,169,0.2,9.7,7.3,69.0,11.5,9.2,7.8,-,8.4,9.4,-,12.2,1002.0,996.0,4.1,5.92
40750,20180626,207,1.7,223,18.0,307,7.2,4.9,3.4,76.0,8.1,-3.9,-6.9,-,4.3,6.7,-,12.1,1004.4,998.3,3.8,5.72
40750,20180627,96,0.7,299,4.6,62,0.0,1.3,1.3,99.0,11.8,-0.7,-1.2,-,4.7,6.8,-,12.1,1020.8,1014.5,7.4,7.74
40750,20180628,35,0.1,251,6.2,51,0.0,1.3,1.3,99.0,12.6,-1.4,-4.7,-,4.4,6.5,-,11.9,1023.7,1017.4,5.2,7.39
40750,20180629,187,0.2,276,7.2,89,0.0,-1.9,-1.9,99.0,11.3,-4.9,-6.9,-,3.2,5.8,-,11.8,1027.9,1021.4,8.1,8.48
40750,20180630,76,0.5,274,7.2,149,0.2,2.4,2.4,99.0,11.8,-2.4,-5.8,-,4.2,5.9,-,11.7,1030.3,1023.9,7.4,8.58
40750,20180701,27,4.1,304,19.0,416,7.6,10.1,9.1,87.0,12.9,0.7,-3.4,-,7.3,7.5,-,11.5,1022.4,1016.3,0.3,2.53
40750,20180702,196,0.7,322,12.9,239,0.6,8.2,7.6,92.0,11.9,5.6,2.7,-,8.2,9.1,-,11.4,1013.4,1007.3,2.2,3.33
40750,20180703,87,1.2,214,9.8,88,0.0,5.7,5.5,97.0,10.6,4.1,3.4,-,7.0,8.2,-,11.4,1027.6,1021.3,2.9,5.18
40750,20180704,136,0.4,4,5.7,78,0.0,1.4,1.2,96.0,12.5,-4.7,-8.3,-,3.9,6.2,-,11.4,1026.9,1020.5,5.2,6.48
40750,20180705,110,0.2,266,3.1,49,0.0,-1.9,-1.9,100.0,12.1,-3.8,-5.8,-,3.4,5.9,-,11.3,1029.1,1022.6,5.7,6.38
40750,20180706,56,1.4,322,11.3,334,0.8,9.4,8.2,84.0,11.6,-3.2,-4.9,-,4.5,6.0,-,11.2,1022.2,1016.0,1.0,4.00
40750,20180707,338,7.1,322,22.6,537,41.0,11.1,9.7,83.0,14.1,9.1,9.5,-,9.2,9.1,-,11.1,1011.1,1005.0,0.5,2.60
40750,20180708,343,6.8,355,22.6,618,52.6,13.6,12.4,86.0,14.1,10.4,10.8,-,11.8,11.2,-,11.0,1005.0,999.0,0.0,2.26
40750,20180709,333,7.1,326,20.6,356,14.2,10.5,8.7,77.0,12.8,10.3,9.3,-,10.6,11.0,-,11.0,991.1,985.2,0.4,2.36
40750,20180710,250,0.7,330,11.8,107,0.2,5.6,5.5,98.0,10.9,2.8,0.6,-,7.2,8.7,-,11.1,1002.2,996.1,4.7,6.17
40750,20180711,92,0.1,324,12.4,188,0.0,-0.8,-0.8,99.0,13.0,-3.1,-5.7,-,4.2,7.0,-,11.2,1017.7,1011.3,7.3,8.26
40750,20180712,72,0.7,158,7.2,103,0.0,6.1,5.8,95.0,10.4,-0.9,-1.8,-,6.3,7.4,-,11.2,1025.4,1019.1,6.2,6.96
40750,20180713,99,0.4,310,10.3,193,0.0,-1.1,-1.1,99.0,12.4,-5.1,-7.6,-,3.3,5.9,-,11.1,1028.2,1021.8,4.2,6.68
40750,20180714,135,0.4,307,6.7,173,0.0,4.8,4.7,99.0,15.7,-1.3,-2.3,-,5.4,7.2,-,11.0,1024.0,1017.7,8.1,8.56
40750,20180715,75,7.9,65,17.0,414,4.0,12.0,9.4,69.0,14.3,-1.6,-4.6,-,6.4,6.9,-,10.9,1019.4,1013.3,2.2,5.36
40750,20180716,337,3.5,72,12.9,305,6.8,12.0,10.5,82.0,12.9,9.2,9.3,-,9.7,9.5,-,10.8,1008.2,1002.2,0.3,2.77
40750,20180717,336,2.8,336,12.4,129,0.0,11.4,9.4,76.0,14.0,9.9,7.2,-,8.9,9.5,-,10.8,1008.9,1002.9,8.4,9.46
40750,20180718,336,0.3,347,7.7,109,0.0,0.5,0.5,100.0,14.2,-2.9,-5.6,-,4.1,6.9,-,10.9,1013.8,1007.5,8.6,8.95
40750,20180719,115,1.0,296,8.8,127,3.0,5.3,5.1,97.0,14.2,-1.0,-3.1,-,4.4,6.4,-,10.9,1013.5,1007.3,2.6,5.10
40750,20180720,108,1.2,320,10.3,276,0.4,9.8,9.7,99.0,12.7,2.3,0.1,-,7.7,8.0,-,10.8,1017.4,1011.3,1.6,5.67
40750,20180721,14,2.4,2,21.1,546,9.6,10.6,9.3,83.0,12.8,7.4,3.9,-,8.4,9.0,-,10.8,1016.7,1010.6,1.1,4.67
40750,20180722,322,5.0,326,15.4,492,0.0,11.7,9.9,78.0,13.7,9.8,9.7,-,9.8,10.0,-,10.8,1006.8,1000.8,6.2,7.65
40750,20180723,308,5.7,307,13.4,186,1.4,10.2,7.8,69.0,11.9,8.1,6.1,-,7.6,8.7,-,10.8,1010.4,1004.3,4.7,6.33
40750,20180724,216,0.3,103,5.7,80,0.0,6.3,6.1,97.0,11.0,5.2,4.9,-,8.1,8.9,-,10.9,1017.1,1010.9,1.9,5.05
40750,20180725,52,0.3,276,5.7,98,0.4,0.7,0.7,100.0,11.5,-0.5,-3.2,-,5.9,7.6,-,10.9,1013.9,1007.6,4.3,7.01
40750,20180726,303,2.8,289,10.8,159,0.0,10.6,9.3,83.0,13.9,0.7,0.4,-,8.3,8.6,-,10.9,1003.6,997.6,6.6,8.69
40750,20180727,326,1.3,279,17.5,382,0.0,9.7,8.2,80.0,12.1,-2.7,-4.8,-,4.6,6.7,-,10.8,1007.1,1001.0,0.9,4.22
40750,20180728,175,1.0,313,12.9,439,0.0,9.1,7.9,84.0,14.2,7.2,4.4,-,7.6,8.4,-,10.8,1004.9,998.8,6.6,8.86
40750,20180729,307,7.3,319,16.5,275,5.6,12.4,10.4,76.0,14.9,9.1,8.5,-,9.3,9.4,-,10.8,1001.5,995.5,5.5,8.41
40750,20180730,39,0.3,210,10.8,102,0.0,4.8,4.7,99.0,12.0,1.8,-0.6,-,7.2,8.8,-,10.8,1017.4,1011.2,6.9,8.70
40750,20180731,51,4.2,337,11.3,316,0.0,8.0,6.2,75.0,12.6,-1.1,-4.4,-,6.1,7.3,-,10.8,1015.3,1009.2,0.2,4.53
40750,20180801,317,2.6,327,12.4,320,0.4,12.6,10.7,78.0,15.2,8.0,8.0,-,9.7,9.6,-,10.8,1016.5,1010.4,5.8,10.44
40750,20180802,318,3.1,322,10.8,217,5.2,11.4,9.9,82.0,14.5,10.5,7.7,-,9.8,10.1,-,10.8,1017.5,1011.4,3.7,7.18
40750,20180803,233,0.5,355,6.7,81,0.0,7.9,7.8,98.0,14.4,5.6,3.6,-,9.2,10.1,-,10.8,1014.9,1008.8,5.8,7.59
40750,20180804,2,0.5,141,5.1,73,5.2,5.9,5.8,98.0,11.4,3.5,1.9,-,7.9,9.1,-,10.9,1018.9,1012.7,0.0,4.02
40750,20180805,201,0.1,54,9.3,328,0.2,7.9,7.8,99.0,12.9,5.9,7.1,-,9.2,9.8,-,11.0,1017.9,1011.7,0.0,4.28
40750,20180806,65,1.3,81,11.3,99,1.6,11.6,10.8,90.0,16.7,7.9,9.6,-,10.5,10.6,-,11.0,1011.6,1005.6,2.6,5.73
40750,20180807,89,0.6,330,8.2,269,0.0,9.0,8.9,99.0,15.9,7.6,6.7,-,10.5,11.0,-,11.0,1015.0,1008.9,5.0,7.57
40750,20180808,6,4.7,359,13.4,220,10.8,12.9,10.6,73.0,15.5,8.9,10.4,-,11.1,11.3,-,11.1,1010.0,1004.0,0.4,4.10
40750,20180809,46,0.7,350,6.7,133,0.0,9.9,9.8,98.0,15.3,7.3,5.6,-,10.3,10.9,-,11.2,1012.7,1006.6,7.8,10.33
40750,20180810,34,0.6,246,9.8,138,0.0,5.9,5.8,99.0,14.4,1.7,-0.8,-,6.9,9.0,-,11.3,1021.2,1015.0,5.2,7.88
40750,20180811,301,0.2,260,4.6,79,0.0,2.9,2.9,99.0,14.3,-1.4,-3.9,-,6.0,8.2,-,11.4,1027.4,1021.1,9.2,11.73
40750,20180812,356,0.2,218,5.1,75,0.0,1.7,1.7,100.0,14.8,-2.6,-5.9,-,4.7,7.3,-,11.4,1023.2,1016.9,8.1,11.02
40750,20180813,222,0.2,9,8.8,138,0.2,2.6,2.6,99.0,13.6,-3.5,-6.5,-,4.1,6.7,-,11.3,1012.1,1005.9,9.5,11.10
40750,20180814,240,0.7,125,5.7,187,2.6,7.0,6.8,97.0,14.2,2.2,0.1,-,7.3,8.2,-,11.2,996.1,990.0,1.6,5.31
40750,20180815,236,4.1,266,10.3,198,0.4,9.5,8.9,92.0,11.0,4.1,0.1,-,9.2,9.5,-,11.1,998.7,992.7,0.6,4.59
40750,20180816,10,3.6,305,16.0,440,1.2,10.9,8.7,73.0,14.4,-1.4,-2.4,-,6.7,7.7,-,11.1,1004.8,998.8,3.6,7.11
40750,20180817,328,2.5,308,11.8,235,3.6,12.1,10.3,78.0,14.8,10.0,9.5,-,10.4,10.3,-,11.0,999.4,993.4,6.7,11.56
40750,20180818,206,0.4,209,8.2,110,1.8,6.7,5.9,88.0,10.4,4.0,0.7,-,8.8,9.7,-,11.0,1008.7,1002.6,3.1,6.43
40750,20180819,326,0.2,340,8.8,132,0.2,3.0,2.8,96.0,12.8,-2.2,-5.7,-,5.7,7.4,-,11.1,1011.6,1005.4,7.4,11.08
40750,20180820,44,1.5,31,10.3,290,32.2,7.2,6.7,93.0,12.9,0.1,-3.0,-,6.4,7.7,-,11.1,1001.2,995.1,0.3,2.99
40750,20180821,332,4.2,337,12.4,222,7.4,10.4,9.2,84.0,13.0,7.1,7.8,-,9.3,9.3,-,11.0,988.1,982.2,0.9,5.44
40750,20180822,165,1.9,307,13.9,252,0.0,11.2,9.5,79.0,12.9,3.7,0.6,-,8.5,9.3,-,10.9,996.2,990.2,8.3,12.06
40750,20180823,51,0.9,245,9.3,239,16.4,5.0,4.7,95.0,9.6,2.9,0.5,-,6.9,8.4,-,10.9,1000.4,994.3,0.0,3.73
40750,20180824,225,4.3,182,12.4,200,2.4,7.1,6.1,86.0,10.4,5.0,5.9,-,8.0,8.6,-,10.9,1005.6,999.5,2.9,6.52
40750,20180825,75,0.7,191,10.8,106,0.0,3.9,3.7,96.0,12.7,-1.4,-3.6,-,5.8,7.1,-,10.9,1009.3,1003.1,5.2,9.58
40750,20180826,13,0.3,47,8.8,249,0.0,2.5,2.3,97.0,14.8,-3.4,-6.6,-,4.7,6.7,-,10.9,1020.1,1013.8,7.8,12.64
40750,20180827,16,3.4,26,10.3,233,0.0,11.8,9.8,76.0,14.4,2.5,6.1,-,9.5,9.5,-,10.8,1022.0,1015.9,3.2,8.15
40750,20180828,30,3.0,26,7.2,107,0.0,11.9,10.1,78.0,14.7,9.6,8.1,-,10.2,10.2,-,10.7,1022.6,1016.5,4.3,9.05
40750,20180829,111,0.4,48,5.7,94,10.0,7.0,6.7,96.0,13.8,3.8,1.5,-,8.5,9.5,-,10.8,1014.5,1008.3,0.4,4.19
40750,20180830,62,1.1,250,5.1,129,3.4,8.9,8.3,92.0,16.6,2.8,0.0,-,8.4,9.5,-,10.9,1011.9,1005.8,9.6,12.22
40750,20180831,223,5.9,235,13.4,260,11.2,9.3,8.3,87.0,12.7,5.5,3.2,-,9.8,10.2,-,10.9,1002.4,996.4,2.0,7.31
40750,20180901,94,1.2,329,13.9,354,0.2,12.6,10.9,80.0,14.8,5.5,5.0,-,9.5,9.8,-,11.0,1000.5,994.5,8.8,13.88
40750,20180902,71,1.8,298,11.8,361,32.4,10.4,9.2,85.0,14.1,9.0,8.0,-,10.2,10.6,-,11.0,993.0,987.0,0.8,6.19
40750,20180903,277,2.2,197,19.0,372,12.4,8.2,7.9,96.0,9.4,8.0,8.9,-,10.4,11.0,-,11.1,1003.7,997.6,0.0,4.75
40750,20180904,210,4.2,185,16.5,356,7.2,7.8,6.5,82.0,9.2,5.2,5.6,-,8.3,9.2,-,11.1,1019.6,1013.4,0.5,3.25
40750,20180905,172,5.3,219,13.9,377,3.6,8.0,6.2,75.0,10.3,7.0,6.8,-,8.6,9.2,-,11.1,1027.5,1021.3,3.1,7.76
40750,20180906,173,3.3,139,12.4,353,0.0,9.2,6.9,70.0,9.8,7.0,6.3,-,9.0,9.3,-,11.1,1025.0,1018.8,1.4,6.16
40750,20180907,199,4.8,214,12.9,302,0.0,7.7,5.7,72.0,10.0,7.0,5.5,-,7.9,8.8,-,11.1,1024.2,1018.0,1.3,5.65
40750,20180908,257,1.8,189,10.3,181,0.0,7.4,6.5,87.0,11.3,5.3,4.3,-,8.2,8.9,-,11.0,1020.7,1014.5,4.1,10.17
40750,20180909,240,1.9,258,10.8,212,0.0,7.0,5.3,75.0,10.9,0.7,-1.2,-,7.4,8.3,-,11.0,1012.2,1006.0,7.0,15.16
40750,20180910,129,0.4,249,9.8,230,0.0,6.0,4.8,81.0,11.5,-0.2,-4.6,-,7.7,8.6,-,11.0,1007.9,1001.8,9.1,16.40
40750,20180911,242,2.2,154,11.3,171,0.0,9.4,7.4,74.0,13.0,2.3,0.8,-,8.4,9.0,-,11.0,1013.1,1007.0,5.3,11.58
40750,20180912,69,0.7,61,8.8,296,0.0,4.3,3.8,91.0,13.2,-2.8,-6.0,-,5.8,7.7,-,11.0,1022.3,1016.0,1.9,7.39
40750,20180913,1,3.4,347,15.4,414,0.0,10.8,9.0,77.0,14.1,4.3,9.5,-,10.2,10.2,-,10.9,1022.4,1016.3,2.4,8.68
40750,20180914,38,3.4,315,9.8,167,0.0,13.8,11.3,72.0,18.7,10.5,9.5,-,11.1,10.7,-,10.9,1022.2,1016.1,10.3,16.27
40750,20180915,148,0.9,342,10.3,216,0.0,12.5,11.6,89.0,17.0,3.0,-0.1,-,10.2,10.5,-,11.0,1024.8,1018.7,6.2,13.51
40750,20180916,360,4.4,355,12.9,377,1.8,12.2,10.5,80.0,16.1,0.4,-1.0,-,8.3,9.6,-,11.1,1022.1,1016.0,1.9,9.26
40750,20180917,2,5.4,335,15.4,415,11.8,13.3,11.6,80.0,16.3,10.2,6.9,-,11.3,11.2,-,11.1,1016.9,1010.9,0.6,6.51
40750,20180918,144,1.2,342,14.4,147,0.0,11.4,9.0,71.0,16.5,8.3,5.6,-,11.4,11.7,-,11.2,1019.8,1013.7,9.0,15.97
40750,20180919,62,0.5,262,6.2,99,0.0,10.3,8.4,76.0,20.7,-0.3,-2.6,-,8.3,9.7,-,11.3,1020.9,1014.8,11.0,18.49
40750,20180920,74,0.4,276,9.3,214,0.0,10.9,10.3,92.0,20.3,2.7,0.3,-,9.9,10.6,-,11.4,1011.6,1005.5,11.0,18.64
40750,20180921,333,2.2,250,9.8,231,0.0,13.0,10.6,72.0,15.7,6.2,1.8,-,11.2,11.5,-,11.4,1005.8,999.8,3.4,9.65
40750,20180922,125,2.7,141,9.3,163,0.0,11.2,8.3,65.0,15.2,4.6,-0.1,-,9.6,10.5,-,11.5,1016.9,1010.8,10.5,18.19
40750,20180923,62,0.5,344,11.3,270,0.0,7.1,6.0,84.0,14.9,-1.0,-4.8,-,8.0,9.7,-,11.6,1014.8,1008.6,9.3,16.33
40750,20180924,311,2.9,342,16.0,351,12.8,12.2,10.2,76.0,14.5,7.0,7.1,-,11.2,11.3,-,11.6,1004.8,998.8,2.6,9.55
40750,20180925,263,1.8,189,13.4,256,3.0,7.8,6.7,84.0,12.2,4.7,5.3,-,10.0,10.8,-,11.7,998.4,992.4,5.2,11.48
40750,20180926,308,4.9,315,13.4,202,0.0,11.9,8.0,55.0,14.5,0.4,-2.9,-,9.0,9.7,-,11.7,1002.8,996.8,9.5,16.19
40750,20180927,20,1.9,196,7.2,105,0.0,8.2,6.4,75.0,13.7,2.1,-1.3,-,9.3,10.2,-,11.7,1016.0,1009.9,3.7,12.37
40750,20180928,73,0.7,34,8.8,206,0.0,8.7,7.2,79.0,15.3,-0.2,-3.5,-,8.9,9.9,-,11.7,1022.5,1016.3,10.4,20.54
40750,20180929,327,3.8,316,13.9,430,0.4,12.2,9.1,64.0,15.3,1.8,-1.1,-,9.4,10.1,-,11.7,1023.3,1017.2,8.2,17.28
40750,20180930,328,5.9,329,14.9,473,0.6,12.1,10.0,75.0,15.1,10.4,9.6,-,11.3,11.7,-,11.7,1023.5,1017.4,4.1,12.65
40750,20181001,24,3.9,353,13.9,347,5.6,11.5,10.7,90.0,14.8,10.7,10.3,-,11.6,11.9,-,11.7,1021.9,1015.8,3.3,8.99
40750,20181002,326,3.2,324,13.9,238,0.0,11.6,10.5,86.0,15.2,10.5,9.5,-,11.4,11.8,-,11.7,1019.8,1013.7,5.5,14.94
40750,20181003,78,0.3,336,10.8,291,0.0,10.3,9.7,92.0,15.8,6.0,2.2,-,11.6,12.2,-,11.8,1024.9,1018.7,5.8,14.39
40750,20181004,337,3.6,342,14.9,399,0.0,11.9,9.1,67.0,15.1,8.1,3.5,-,11.2,11.9,-,11.9,1018.9,1012.8,4.7,13.49
40750,20181005,53,1.6,360,10.8,240,0.0,12.6,10.6,76.0,16.8,11.1,9.1,-,11.8,12.2,-,12.0,1018.3,1012.2,5.0,14.71
40750,20181006,76,2.9,45,10.3,184,0.0,11.8,8.9,65.0,17.5,8.8,5.1,-,12.5,12.9,-,12.0,1027.3,1021.2,9.2,18.91
40750,20181007,60,2.6,235,12.4,229,0.0,12.7,11.0,80.0,18.5,7.7,4.8,-,12.2,12.9,-,12.1,1021.3,1015.2,8.4,18.34
40750,20181008,101,0.8,257,9.3,182,0.0,8.5,7.1,81.0,16.8,0.4,-2.3,-,9.8,11.7,-,12.2,1023.1,1016.9,11.8,22.43
40750,20181009,116,0.4,1,11.3,275,0.0,7.4,6.7,90.0,18.3,1.7,-2.5,-,9.8,11.7,-,12.3,1018.6,1012.4,9.6,18.74
40750,20181010,342,4.2,315,17.0,461,0.0,12.0,9.4,69.0,15.5,7.4,3.3,-,12.2,12.8,-,12.3,1012.5,1006.5,5.6,15.25
40750,20181011,16,2.5,316,12.4,240,7.4,13.0,10.8,75.0,17.3,11.9,10.6,-,12.9,13.2,-,12.4,1012.9,1006.9,2.4,9.65
40750,20181012,215,1.6,310,13.4,377,24.8,10.4,10.0,95.0,10.7,9.1,7.4,-,12.4,13.1,-,12.4,997.7,991.7,0.0,5.39
40750,20181013,171,2.2,184,13.4,164,2.4,5.1,3.3,71.0,10.5,2.4,1.9,-,8.3,10.3,-,12.5,1019.8,1013.6,6.8,15.25
40750,20181014,213,0.7,158,13.4,172,0.0,2.4,2.3,98.0,11.7,-3.6,-5.2,-,7.0,9.5,-,12.5,1027.4,1021.1,5.5,13.80
40750,20181015,75,0.3,287,7.2,142,0.0,5.8,5.0,88.0,15.9,-0.3,-3.7,-,8.3,9.7,-,12.4,1033.4,1027.1,4.0,14.26
40750,20181016,29,0.6,3,11.3,306,0.0,9.4,8.8,92.0,15.4,5.8,4.9,-,11.5,11.9,-,12.3,1030.2,1024.0,2.8,12.07
40750,20181017,67,1.8,354,12.4,215,0.0,13.3,10.4,67.0,18.0,8.3,5.3,-,11.3,11.9,-,12.3,1019.4,1013.3,10.2,18.93
40750,20181018,212,0.5,209,10.3,159,0.0,12.5,10.5,77.0,17.9,5.0,1.9,-,11.6,12.4,-,12.3,1021.6,1015.5,6.9,17.26
40750,20181019,106,0.8,332,10.8,254,0.0,5.2,3.2,68.0,19.9,-4.6,-9.6,-,7.5,10.1,-,12.4,1029.9,1023.6,11.9,24.96
40750,20181020,333,2.6,335,14.4,321,0.0,13.6,11.8,79.0,16.9,5.2,6.4,-,12.4,12.8,-,12.4,1026.5,1020.4,2.4,10.19
40750,20181021,348,1.5,347,7.2,165,0.0,14.3,11.9,74.0,18.6,13.2,12.6,-,13.6,13.5,-,12.4,1025.6,1019.5,3.4,14.52
40750,20181022,98,0.7,278,6.7,123,0.0,10.3,9.5,90.0,20.5,3.2,-0.4,-,11.3,12.5,-,12.5,1027.6,1021.4,12.3,24.26
40750,20181023,198,0.6,350,7.7,259,0.0,12.3,11.6,92.0,17.3,3.9,0.5,-,12.0,13.2,-,12.6,1025.3,1019.2,3.3,12.17
40750,20181024,358,4.4,3,12.4,412,0.0,13.8,11.7,76.0,16.6,12.3,12.0,-,14.1,14.1,-,12.7,1021.2,1015.1,2.3,12.43
40750,20181025,326,3.9,329,13.4,292,14.4,14.4,12.0,74.0,18.3,13.3,11.9,-,14.0,14.2,-,12.8,1014.6,1008.6,1.0,10.04
40750,20181026,278,1.6,270,8.8,175,0.0,10.2,9.0,84.0,16.4,8.3,8.7,-,13.0,13.5,-,12.9,1014.6,1008.5,8.7,21.25
40750,20181027,350,3.6,359,11.3,219,8.2,11.5,8.9,69.0,14.3,4.9,0.3,-,12.1,13.2,-,12.9,1008.5,1002.5,0.9,7.75
40750,20181028,31,2.2,357,11.3,243,0.0,12.8,10.9,78.0,17.0,10.6,10.1,-,13.3,13.6,-,13.0,999.9,993.9,6.3,18.70
40750,20181029,91,0.9,272,8.8,192,27.4,11.6,10.5,86.0,18.4,8.4,7.0,-,13.5,14.1,-,13.0,995.8,989.8,2.5,10.97
40750,20181030,254,1.5,182,10.3,255,4.4,11.1,10.6,94.0,14.3,9.8,10.1,-,13.0,13.7,-,13.1,994.5,988.5,1.8,11.78
40750,20181031,73,0.9,341,11.8,357,8.8,10.0,7.9,73.0,15.5,5.0,4.1,-,12.1,13.1,-,13.2,1010.7,1004.6,8.5,21.31
40750,20181101,212,4.8,158,17.0,289,2.6,7.9,6.9,86.0,11.3,7.6,8.1,-,12.4,13.6,-,13.3,1007.7,1001.6,2.8,11.69
40750,20181102,135,0.5,359,10.8,306,5.4,9.1,7.9,84.0,16.3,0.4,-1.1,-,9.4,11.1,-,13.3,1023.0,1016.8,10.2,24.10
40750,20181103,57,2.5,341,23.2,657,6.4,11.4,10.4,88.0,16.0,9.1,9.7,-,12.5,13.4,-,13.3,1010.7,1004.7,0.0,3.23
40750,20181104,293,5.9,342,20.6,379,0.0,14.3,9.8,52.0,16.0,11.3,9.3,-,13.0,13.4,-,13.3,999.0,993.1,10.8,23.05
40750,20181105,38,3.7,321,12.4,364,0.0,14.1,10.8,64.0,19.7,4.5,1.0,-,11.5,12.6,-,13.3,1006.7,1000.7,12.8,25.23
40750,20181106,26,3.5,339,12.9,360,0.0,14.9,12.3,72.0,18.3,11.3,8.1,-,13.4,13.8,-,13.3,1015.3,1009.3,8.3,18.85
40750,20181107,330,5.9,325,16.5,474,5.0,15.3,12.7,72.0,18.7,13.2,10.8,-,14.8,14.8,-,13.4,1015.5,1009.5,5.6,17.74
40750,20181108,322,8.1,318,19.6,602,7.8,16.0,15.5,95.0,19.5,15.0,15.1,-,15.9,15.6,-,13.4,1010.0,1004.1,0.4,6.46
40750,20181109,331,6.4,319,18.5,338,23.0,16.9,15.8,89.0,18.0,15.5,14.9,-,15.7,15.6,-,13.5,1009.5,1003.6,0.0,4.44
40750,20181110,112,2.7,210,10.8,171,0.0,11.6,9.3,72.0,17.9,8.6,9.2,-,14.4,14.7,-,13.7,1018.7,1012.6,10.2,25.61
40750,20181111,97,0.5,286,7.7,144,0.0,11.7,10.2,82.0,20.0,2.6,-0.9,-,12.9,14.0,-,13.8,1023.8,1017.7,11.5,24.28
40750,20181112,142,0.6,254,8.2,165,0.0,11.5,10.3,85.0,21.2,2.6,-0.9,-,12.9,14.2,-,13.9,1023.7,1017.6,12.4,24.92
40750,20181113,55,0.5,242,11.3,230,0.0,13.1,11.6,82.0,20.3,3.3,0.2,-,13.7,14.7,-,14.0,1022.7,1016.6,13.2,28.68
40750,20181114,204,0.7,328,9.3,172,0.0,12.9,12.1,91.0,23.3,4.3,0.7,-,14.3,14.9,-,14.0,1026.5,1020.4,12.5,28.53
40750,20181115,42,2.1,348,11.8,336,0.0,18.4,14.8,66.0,21.2,5.2,2.1,-,15.0,15.7,-,14.1,1025.8,1019.8,12.6,25.42
40750,20181116,356,4.2,343,12.9,282,0.0,17.2,14.5,73.0,18.9,11.9,7.3,-,16.1,16.3,-,14.3,1020.5,1014.5,10.5,23.75
40750,20181117,338,3.5,337,13.4,343,2.2,16.0,13.4,73.0,19.1,10.0,6.8,-,16.0,16.3,-,14.4,1015.7,1009.7,4.3,17.70
40750,20181118,15,3.1,333,20.1,505,0.6,13.7,11.6,76.0,17.7,13.3,12.6,-,16.1,16.7,-,14.5,1007.5,1001.5,7.7,20.82
40750,20181119,301,1.4,317,11.8,194,1.8,10.3,8.3,74.0,16.3,7.4,7.7,-,14.7,15.7,-,14.6,1004.3,998.3,8.8,25.37
40750,20181120,192,0.9,353,7.7,161,1.6,8.9,7.3,79.0,16.2,6.5,6.8,-,14.5,15.6,-,14.7,1002.8,996.7,6.6,17.83
40750,20181121,114,0.6,45,9.8,151,4.8,11.8,9.9,77.0,16.3,5.2,3.3,-,14.1,15.1,-,14.7,1005.6,999.6,5.4,16.22
40750,20181122,287,0.4,192,9.3,171,3.8,9.2,8.8,95.0,17.2,6.9,6.4,-,13.5,14.9,-,14.8,1006.0,999.9,3.2,12.13
40750,20181123,239,1.3,275,8.8,160,0.2,13.4,12.5,90.0,21.0,9.2,6.4,-,14.7,15.4,-,14.8,1010.8,1004.8,5.7,17.16
