Date,Daily Average CO (mg/m3),Daily Average NO (ug/m3),Daily Average NO2 (ug/m3),Daily Average SO2 (ug/m3),Daily Average PM2.5 (ug/m3),Daily Average PM10 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2021-01-08,0.07690425000000001,15.505827,8.9500723,0.811223,4.1291667,17.2541665,204,4.0,190,10.3,242,0.4,14.2,13.0,86.0,18.3,13.7,-,-,-,-,-,-,1008.7,1008.0,-,17.44,4373.799450549451,280.8222891566265
2021-01-09,0.12293975,28.2595692,15.7120867,1.1892086,2.9166667,11.3708335,136,0.8,67,8.8,254,0.2,14.8,11.5,65.0,20.8,12.0,-,-,-,-,-,-,1012.0,1011.3,-,26.75,3981.290760869565,247.4367469879518
2021-01-10,0.11092555,20.51964,11.3462591,1.3043885,2.0958333,7.3,50,4.2,14,9.3,252,0.0,15.9,13.8,78.0,20.5,13.3,-,-,-,-,-,-,1011.4,1010.7,-,25.12,4686.7861111111115,525.6944444444445
2021-01-11,0.13439009999999998,39.0498543,18.2379856,1.0343165,4.6625,18.525,218,1.1,217,8.2,282,0.0,15.7,12.3,65.0,18.6,12.6,-,-,-,-,-,-,1016.3,1015.6,-,10.74,4829.9010989010985,553.8536585365854
2021-01-12,0.12467375,32.5813675,13.7718706,1.0619425,6.0541667,22.3291666,33,2.8,62,12.9,313,0.0,15.4,13.8,83.0,21.0,14.8,-,-,-,-,-,-,1022.0,1021.3,-,19.72,5216.113636363636,536.4527777777778
2021-01-13,0.14769505000000002,31.892086,22.3492813,1.2067626,7.8958333,22.9958332,215,1.9,65,7.2,200,0.0,18.6,16.0,75.0,24.9,15.4,-,-,-,-,-,-,1021.0,1020.3,-,30.01,5324.142076502732,519.1939393939394
2021-01-14,0.1448156,23.5345325,24.6716537,1.3442446,7.2666667,18.5125001,222,3.7,187,7.7,201,0.0,17.1,15.1,80.0,24.9,15.7,-,-,-,-,-,-,1017.8,1017.1,-,23.42,5516.041436464088,526.8496932515337
2021-01-15,0.1558688,37.6955414,24.4823017,1.237626,5.9958333,16.7999999,84,1.5,60,9.8,329,0.0,17.1,15.7,86.0,22.7,16.1,-,-,-,-,-,-,1015.4,1014.7,-,21.20,4303.058659217877,269.4503105590062
2021-01-16,0.11912765,21.607338,11.4820862,1.0468346,5.3291666,18.4083333,43,3.9,37,12.4,386,0.0,17.7,15.6,79.0,20.5,16.6,-,-,-,-,-,-,1010.3,1009.6,-,12.45,4021.078212290503,236.7639751552795
2021-01-17,0.1152163,19.7254677,16.9801445,1.5441008,5.2541667,16.5541668,29,3.2,337,13.4,280,1.8,19.9,13.2,42.0,27.9,16.4,-,-,-,-,-,-,994.3,993.6,-,19.59,4919.344086021505,507.75
2021-01-18,0.1337766,36.2549629,28.181654,1.8488489,1.84,10.5541667,332,1.8,315,14.4,251,0.0,15.3,12.5,70.0,24.7,11.3,-,-,-,-,-,-,996.8,996.1,-,22.29,4784.676767676768,467.3888888888889
2021-01-19,0.13862059999999998,32.3812218,27.5465469,1.701295,3.0136364,19.0833333,18,3.7,295,17.5,357,0.0,18.9,12.1,40.0,29.1,10.9,-,-,-,-,-,-,991.0,990.3,-,28.68,4949.094936708861,533.1554054054054
2021-01-20,0.14436525,32.3710785,31.0761871,1.0984173,1.9166667,8.4125,319,1.9,315,13.4,307,0.0,14.1,8.5,41.0,20.1,10.4,-,-,-,-,-,-,986.7,986.0,-,19.46,5220.53313253012,529.4134615384615
2021-01-21,0.1651135,30.0961151,35.3756104,1.4482734,2.8583333,8.6041667,195,3.1,220,9.3,129,4.2,15.5,11.2,56.0,18.4,12.5,-,-,-,-,-,-,989.9,989.2,-,12.96,5145.884408602151,499.86176470588236
2021-01-22,0.2674043,42.4443893,27.5534534,,3.9166667,15.0333335,25,1.9,58,10.8,295,0.0,15.5,12.6,70.0,20.0,8.4,-,-,-,-,-,-,1006.5,1005.8,-,29.77,4080.1290322580644,254.28235294117647
2021-01-23,0.1487021,19.2485619,22.229353,,3.4041667,11.775,326,4.1,330,13.4,284,0.0,19.2,11.9,36.0,28.8,13.3,-,-,-,-,-,-,1001.5,1000.8,-,23.18,3902.4021739130435,248.51176470588234
2021-01-24,0.1713333,22.4302883,22.0522308,,4.45,14.7583332,46,1.0,274,10.8,253,0.0,15.7,13.6,78.0,26.8,8.9,-,-,-,-,-,-,1003.6,1002.9,-,24.21,4804.905555555555,492.51190476190476
2021-01-25,0.1865319,34.703167,20.8645325,,4.8958333,15.8583334,63,3.3,272,11.8,323,0.0,17.6,14.5,70.0,30.8,12.4,-,-,-,-,-,-,1005.8,1005.1,-,28.88,5286.313253012048,517.2142857142857
2021-01-26,0.2501631,42.0465469,22.2495689,,6.8,19.5708334,60,4.6,283,9.3,204,0.0,17.8,15.0,73.0,35.0,14.4,-,-,-,-,-,-,1007.6,1006.9,-,28.29,5281.25,491.34
2021-01-27,0.2349328,,,,6.6166667,23.6333334,216,1.3,289,11.8,302,0.0,27.5,17.0,30.0,36.6,15.9,-,-,-,-,-,-,1007.6,1006.9,-,23.98,5170.963414634146,479.97402597402595
2021-01-28,0.1769149,,,,4.0416666,15.2875,335,2.6,183,15.4,240,12.4,16.4,13.8,73.0,17.7,15.5,-,-,-,-,-,-,1003.7,1003.0,-,7.89,5874.889240506329,530.2128378378378
2021-01-29,0.0914965,,,,3.3333333,12.4541668,213,3.2,220,13.4,323,0.0,12.7,9.0,58.0,18.3,6.6,-,-,-,-,-,-,1015.3,1014.6,-,26.82,4701.866666666667,280.60714285714283
2021-01-30,0.1415958,,,,2.7,10.3291666,240,2.6,38,7.7,242,0.0,12.7,10.4,73.0,20.6,10.4,-,-,-,-,-,-,1023.7,1023.0,-,22.87,4377.602564102564,253.06164383561645
2021-01-31,0.1173404,,,,3.0625,12.0625001,47,4.7,49,13.4,380,0.0,15.5,12.4,68.0,19.4,12.4,-,-,-,-,-,-,1023.8,1023.1,-,28.24,5415.38141025641,527.0034246575342
2021-02-01,0.2053262,,,,5.95,19.9708336,207,1.6,58,8.8,265,0.0,16.5,14.4,78.0,24.7,11.3,-,-,-,-,-,-,1023.2,1022.5,-,25.63,5478.929487179487,527.7808219178082
2021-02-02,0.1672837,,,,3.8458333,17.0666666,54,4.5,78,13.4,417,0.0,16.4,14.5,80.0,20.6,14.8,-,-,-,-,-,-,1021.4,1020.7,-,22.77,5524.649350649351,531.3263888888889
2021-02-03,0.226766,,,,4.0083333,18.5166667,44,3.3,85,9.8,278,0.0,16.4,13.9,74.0,22.9,15.2,-,-,-,-,-,-,1018.5,1017.8,-,24.08,5747.336666666667,564.5178571428571
2021-02-04,0.1129078,,,,5.45,21.5333334,220,3.1,158,10.3,212,0.0,14.4,11.1,64.0,19.1,12.0,-,-,-,-,-,-,1027.6,1026.9,-,19.24,6519.086956521739,601.5149253731344
2021-02-05,0.2029078,,,,4.775,16.1791665,218,1.7,62,8.2,204,0.0,13.6,9.8,58.0,19.6,7.5,-,-,-,-,-,-,1027.5,1026.8,-,28.71,4809.985507246377,264.05970149253733
2021-02-06,0.1963121,,,,1.2625,6.15,18,2.2,58,10.8,383,0.0,14.3,11.8,73.0,18.6,10.2,-,-,-,-,-,-,1024.9,1024.2,-,22.42,4445.184782608696,200.83955223880596
2021-02-07,0.1368794,,,,4.9958333,19.6541666,34,4.0,54,12.4,407,0.0,16.0,13.7,76.0,20.2,14.2,-,-,-,-,-,-,1019.3,1018.6,-,21.19,4685.210714285714,311.34191176470586
2021-02-08,0.1840071,,,,7.0375,26.6541666,67,2.7,59,9.3,159,0.0,18.8,15.6,70.0,28.9,15.2,-,-,-,-,-,-,1009.5,1008.8,-,27.28,5929.632142857143,541.0845588235294
2021-02-09,0.3155603,,,,5.7208333,22.3666668,31,1.6,81,8.8,314,13.0,20.6,14.9,51.0,25.4,15.5,-,-,-,-,-,-,999.6,998.9,-,7.35,5699.093373493976,555.9243421052631
2021-02-10,0.174539,,,,1.4666667,8.1000001,242,3.7,247,9.8,208,0.0,12.9,12.7,98.0,24.6,12.1,-,-,-,-,-,-,996.7,996.0,-,25.54,5725.077160493827,551.6746575342465
2021-02-11,0.1512766,,,,2.7166667,12.8083333,9,2.5,330,9.8,234,0.0,17.8,10.4,33.0,26.9,8.4,-,-,-,-,-,-,999.5,998.8,-,28.31,6125.42513368984,576.0632530120482
2021-02-12,0.2565177,50.351799,22.8357563,,5.175,20.0333333,79,0.9,191,9.8,267,0.0,14.0,11.0,67.0,18.8,12.5,-,-,-,-,-,-,1014.7,1014.0,-,16.68,4923.627604166667,279.3888888888889
2021-02-13,0.1835106,24.026907,11.466403,,6.4583334,23.1541665,61,4.1,35,12.9,339,0.0,16.2,13.7,74.0,19.7,13.8,-,-,-,-,-,-,1017.3,1016.6,-,21.10,4302.558333333333,246.95283018867926
2021-02-14,0.1310426,11.682662,11.3426619,,4.6625,17.5208335,224,3.5,214,9.8,238,0.0,14.6,13.9,92.0,22.6,12.0,-,-,-,-,-,-,1017.4,1016.7,-,12.97,4751.942748091603,570.2455357142857
2021-02-15,0.1347872,20.1710072,15.2658272,,4.3125,16.7874999,219,1.3,217,9.8,303,0.4,16.7,15.0,82.0,22.4,13.1,-,-,-,-,-,-,1015.3,1014.6,-,21.28,5454.676020408163,555.5685714285714
2021-02-16,0.1010355,15.8468342,13.8735971,,4.2416667,19.1125001,186,4.3,165,11.8,211,0.0,12.5,9.8,69.0,18.4,11.5,-,-,-,-,-,-,1023.1,1022.4,-,20.88,5706.342783505154,546.0317919075145
2021-02-17,0.2027801,42.350502,24.8869781,,5.4583333,19.6833334,240,1.3,41,7.2,133,0.0,11.4,8.8,69.0,19.8,4.7,-,-,-,-,-,-,1030.0,1029.3,-,26.54,5895.4595238095235,611.8246073298429
2021-02-18,0.288078,52.600647,31.1282005,,5.1166667,22.2208333,228,0.8,20,7.2,142,0.0,12.9,10.3,70.0,22.9,6.4,-,-,-,-,-,-,1033.6,1032.9,-,25.97,5939.6349206349205,574.9081081081081
2021-02-19,0.3388865,55.1889191,33.6394958,,5.0416667,16.7166666,241,1.1,51,5.7,175,0.0,14.3,12.1,76.0,25.4,8.2,-,-,-,-,-,-,1029.2,1028.5,-,25.56,4800.056149732621,300.6857923497268
2021-02-20,0.2376879,25.7050362,18.850647,,6.5958334,20.0416666,237,1.9,43,7.7,219,0.0,15.2,14.9,97.0,25.2,12.9,-,-,-,-,-,-,1023.0,1022.3,-,25.72,4545.1604278074865,282.672131147541
2021-02-21,0.2073546,20.5695686,19.8853951,,8.275,17.9708335,232,1.5,243,6.7,169,0.0,17.3,14.8,75.0,24.2,15.0,-,-,-,-,-,-,1020.9,1020.2,-,24.02,5288.278089887641,556.6120689655172
2021-02-22,0.2605957,37.2149658,23.3041,,7.7375,22.4333332,21,2.2,40,8.8,206,0.0,17.6,15.1,75.0,21.2,15.9,-,-,-,-,-,-,1021.6,1020.9,-,21.29,5550.208333333333,570.2668393782384
2021-02-23,0.2919858,51.884388,31.0944595,,6.1,29.5809524,10,1.6,357,10.8,283,0.0,20.4,13.7,43.0,32.9,12.1,-,-,-,-,-,-,1016.7,1016.0,-,25.66,5607.958333333333,578.4119170984455
2021-02-24,0.1843262,31.3876266,19.3161869,,2.35,21.0041668,32,4.0,313,14.9,363,0.0,22.8,15.7,44.0,33.8,20.4,-,-,-,-,-,-,1008.9,1008.2,-,19.54,5636.629032258064,522.7885714285715
2021-02-25,0.2220355,32.6383438,20.1456108,,3.9083333,18.6416668,219,2.8,197,8.8,202,0.0,15.9,13.4,74.0,20.2,14.1,-,-,-,-,-,-,1022.3,1021.6,-,7.25,6688.856707317073,560.0294117647059
2021-02-26,0.316617,49.3882027,25.0770512,,1.3166667,6.3458333,62,2.2,103,6.7,173,0.0,15.1,13.2,79.0,18.4,14.8,-,-,-,-,-,-,1023.2,1022.5,-,8.25,5111.920731707317,256.73202614379085
2021-02-27,0.3250355,36.3494949,21.1606483,,2.75,7.6,317,0.7,76,8.8,182,0.0,16.7,16.1,94.0,20.1,14.9,-,-,-,-,-,-,1018.6,1017.9,-,6.33,4756.012195121952,236.05228758169935
2021-02-28,0.2052411,19.006115,15.6134529,,4.0875,13.0333334,84,1.2,75,8.2,265,0.0,17.2,15.6,84.0,25.8,16.3,-,-,-,-,-,-,1015.8,1015.1,-,17.19,5675.762048192771,533.4290322580645
2021-03-01,0.2367826,36.3744621,16.2695656,,6.8125,32.2125,61,3.5,103,9.8,311,0.4,17.5,16.0,85.0,19.0,16.9,-,-,-,-,-,-,1012.3,1011.6,-,5.80,5530.537671232877,531.6866197183099
2021-03-02,0.2426957,36.8299294,22.6643486,,7.4791667,39.9708333,73,2.4,57,9.8,233,0.0,18.9,16.4,76.0,23.9,16.4,-,-,-,-,-,-,1005.2,1004.5,-,19.69,5659.188356164384,532.2570422535211
2021-03-03,0.2578261,47.357338,27.6469574,,3.6958333,25.2291667,356,2.8,293,11.3,231,0.0,20.3,14.3,48.0,27.1,14.3,-,-,-,-,-,-,997.4,996.7,-,12.00,5715.260273972603,537.0140845070423
2021-03-04,0.2761739,45.4960442,22.3230438,,6.2333333,27.2916667,252,1.0,250,8.2,193,0.0,14.1,11.2,68.0,21.8,12.3,-,-,-,-,-,-,998.1,997.4,-,13.58,6064.63422818792,543.9896551724138
2021-03-05,0.3448261,66.3780594,29.579565,,3.35,16.3541667,57,1.2,348,10.8,261,0.0,14.5,9.9,52.0,25.2,6.9,-,-,-,-,-,-,993.7,993.0,-,13.98,4797.098639455782,258.66783216783216
2021-03-06,0.1726957,25.2832375,19.9682617,,1.9625,6.7454545,280,3.9,281,8.8,161,0.0,17.3,11.4,44.0,25.9,14.5,-,-,-,-,-,-,990.5,989.8,-,18.84,4375.306122448979,222.3916083916084
2021-03-07,0.1251304,12.6262589,16.5173912,,2.8166667,7.4541667,206,1.4,169,9.3,215,0.6,14.2,10.1,56.0,21.9,9.1,-,-,-,-,-,-,991.9,991.2,-,19.13,5615.394366197183,512.4565217391304
2021-03-08,0.1133913,23.0556831,17.5086956,,2.9916667,11.175,210,1.4,199,9.8,198,0.0,12.6,10.5,75.0,19.4,10.1,-,-,-,-,-,-,1007.0,1006.3,-,20.31,5895.576086956522,546.0410447761194
2021-03-09,0.2248261,40.9775543,20.8217392,,5.8333333,23.8875,21,2.0,95,10.3,275,0.2,13.4,10.7,70.0,20.9,9.0,-,-,-,-,-,-,1014.7,1014.0,-,20.30,5972.844202898551,535.2201492537314
2021-03-10,0.2285455,42.9678841,23.3145447,,4.6125,17.5083333,84,1.5,212,6.7,179,5.4,15.2,12.9,75.0,22.6,13.4,-,-,-,-,-,-,1004.6,1003.9,-,8.34,6116.800724637681,540.7425373134329
2021-03-11,0.2484348,45.3097115,24.7073917,,3.3791667,11.2,226,1.7,86,8.2,193,0.0,14.6,12.1,73.0,19.7,10.2,-,-,-,-,-,-,1021.8,1021.1,-,17.11,6333.137037037037,543.0419847328244
2021-03-12,0.3221739,50.7700729,31.2956524,,3.7208333,15.6291667,76,1.1,24,6.2,137,0.0,15.6,12.6,69.0,20.5,13.0,-,-,-,-,-,-,1028.4,1027.7,-,16.18,5021.0,267.0610687022901
2021-03-13,0.2343044,30.7785606,18.3773918,,3.5458333,11.1833333,11,0.8,51,14.9,442,0.0,11.9,11.1,90.0,20.2,6.9,-,-,-,-,-,-,1030.9,1030.2,-,21.14,4727.785185185186,250.72519083969465
2021-03-14,0.1606087,19.2697849,13.7747822,,6.0958333,19.7833333,60,3.6,35,11.3,225,0.0,16.0,13.9,78.0,20.9,12.0,-,-,-,-,-,-,1020.4,1019.7,-,21.36,5656.180147058823,537.5634328358209
2021-03-15,0.401,72.3422318,35.6282616,,5.4208333,25.6833333,58,1.1,25,8.8,216,0.0,13.3,10.1,64.0,25.0,8.8,-,-,-,-,-,-,1013.3,1012.6,-,6.89,5816.525735294118,536.473880597015
2021-03-16,0.144913,19.5269775,18.8656521,,4.5166667,18.0458333,237,2.1,208,12.4,167,1.2,13.4,12.7,92.0,19.8,13.1,-,-,-,-,-,-,1005.0,1004.3,-,15.33,5998.722222222223,533.5704225352113
2021-03-17,0.1893913,35.7947464,22.1217384,,6.9166667,23.6375,39,1.0,155,10.8,214,0.0,12.0,10.3,79.0,22.2,8.7,-,-,-,-,-,-,1020.2,1019.5,-,19.67,6177.626712328767,548.5590277777778
2021-03-18,0.2070949,37.4648399,26.2841129,,7.1375,24.3208333,241,1.4,65,7.7,153,0.0,12.6,10.1,71.0,19.4,11.4,-,-,-,-,-,-,1035.6,1034.9,-,18.37,6628.975,588.58125
2021-03-19,0.3118865,52.2485619,31.0226612,,7.3416667,22.2583333,255,0.4,55,6.7,123,0.0,9.8,9.2,92.0,20.0,4.9,-,-,-,-,-,-,1036.0,1035.3,-,19.27,5234.796875,294.990625
2021-03-20,0.1827305,20.3710785,23.2586327,,4.2083333,11.0083333,101,0.5,223,6.7,122,0.0,12.9,11.0,78.0,18.8,9.8,-,-,-,-,-,-,1033.3,1032.6,-,8.22,4937.740625,267.740625
2021-03-21,0.1913901,21.7489204,19.3892078,,3.2083333,8.7125,238,1.7,161,8.2,142,0.0,13.9,11.6,74.0,21.5,10.5,-,-,-,-,-,-,1031.5,1030.8,-,17.26,6108.22754491018,576.0062111801242
2021-03-22,0.1902624,29.2210064,22.256691,,3.9666667,14.9708333,222,1.5,221,6.7,116,0.0,14.3,12.5,80.0,21.4,13.0,-,-,-,-,-,-,1030.6,1029.9,-,13.00,6230.177514792899,602.2024539877301
2021-03-23,0.3061348,45.6848183,24.8554668,,4.3083333,12.95,31,1.2,37,8.8,213,0.0,13.4,13.2,97.0,20.5,8.6,-,-,-,-,-,-,1025.1,1024.4,-,18.10,6246.801242236025,597.6774193548387
2021-03-24,0.3090071,53.5649643,29.7246037,,3.9416667,10.7333333,41,1.3,66,5.1,165,0.0,14.3,13.1,87.0,15.2,12.1,-,-,-,-,-,-,1020.8,1020.1,-,3.32,6427.415094339623,609.3202614379085
2021-03-25,0.2181347,37.5366173,19.4502869,,2.2958333,8.0708333,62,1.9,23,11.3,369,0.0,14.5,13.1,84.0,19.5,12.7,-,-,-,-,-,-,1021.7,1021.0,-,15.59,6780.731213872832,556.7420382165606
2021-03-26,0.2759716,38.6461143,23.0406475,,5.4458333,19.7291667,59,4.0,48,9.8,167,0.0,15.5,13.6,80.0,20.4,13.8,-,-,-,-,-,-,1021.3,1020.6,-,16.64,5507.297687861272,279.1751592356688
2021-03-27,0.4368865,55.9171944,27.1365471,,6.3583333,25.5958333,343,0.6,300,8.8,191,0.0,9.4,9.2,97.0,25.0,7.2,-,-,-,-,-,-,1018.9,1018.2,-,11.62,4854.190751445087,237.45222929936307
2021-03-28,0.289773,35.7239571,19.58741,,2.2416667,16.9666667,76,1.3,342,6.7,133,0.4,19.0,15.3,66.0,30.1,9.4,-,-,-,-,-,-,1012.5,1011.8,-,8.47,5848.151515151515,543.2483660130719
2021-03-29,0.2988156,46.7327347,26.8800716,,4.3541667,17.9041667,89,0.6,258,8.2,206,0.0,16.0,15.5,95.0,30.1,13.5,-,-,-,-,-,-,1010.0,1009.3,-,16.02,6033.463190184049,559.1423841059602
2021-03-30,0.2488156,34.648056,25.4584179,,7.1375,12.8291667,231,1.5,64,7.2,129,0.0,14.8,13.6,87.0,20.9,13.0,-,-,-,-,-,-,1015.1,1014.4,-,9.64,6230.9754601227,578.2119205298013
2021-03-31,0.1947163,28.1768341,24.1990643,,4.4125,11.7625,143,0.7,218,7.2,213,0.0,14.4,12.9,83.0,18.0,12.6,-,-,-,-,-,-,1010.0,1009.3,-,3.34,6878.003067484663,616.3543046357615
2021-04-01,0.1866738,28.4574108,23.6661148,,3.3125,14.2083334,255,1.9,188,9.3,197,0.0,12.7,9.5,63.0,18.9,11.4,-,-,-,-,-,-,1019.2,1018.5,-,16.50,4013.5323741007196,231.4
2021-04-02,0.1756312,16.4467621,18.1726627,,4.525,14.9666667,14,1.2,144,15.4,161,1.2,11.6,10.0,81.0,15.9,9.4,-,-,-,-,-,-,1008.2,1007.5,-,4.08,4669.258992805755,205.34074074074073
2021-04-03,0.2850922,34.8919411,23.8323021,,4.1,12.9958332,21,0.6,70,9.3,220,0.0,8.6,8.3,96.0,21.2,5.5,-,-,-,-,-,-,1022.0,1021.3,-,14.37,4120.288321167884,164.6654135338346
2021-04-04,0.1424114,15.4271221,20.5019417,,2.8333333,10.3833333,315,2.7,309,13.9,232,0.0,21.1,12.7,32.0,28.9,7.6,-,-,-,-,-,-,1008.6,1007.9,-,16.13,4982.589655172414,319.5071942446043
2021-04-05,0.1519362,21.0796394,19.8407917,,6.3416666,21.8249999,64,1.5,283,14.4,281,0.0,24.0,15.9,39.0,30.0,15.8,-,-,-,-,-,-,1004.8,1004.1,-,14.54,6252.1551724137935,590.6510791366907
2021-04-06,0.2585319,43.9343872,25.8902874,,10.575,38.6000002,44,3.0,47,7.7,185,0.0,16.0,12.9,68.0,19.4,12.1,-,-,-,-,-,-,1017.9,1017.2,-,14.41,6148.496688741722,596.1586206896552
2021-04-07,0.2865745,48.7130203,24.5557556,,4.6583334,18.6208333,350,1.2,56,8.8,238,0.0,13.1,12.8,96.0,18.3,8.9,-,-,-,-,-,-,1022.9,1022.2,-,9.10,6337.950331125828,604.5344827586207
2021-04-08,0.2883333,42.3976974,28.7120152,,6.65,17.5791668,259,0.8,41,6.7,172,0.0,12.6,11.9,92.0,20.5,9.6,-,-,-,-,-,-,1018.2,1017.5,-,14.57,6700.35294117647,605.8843537414966
2021-04-09,0.3087943,48.3672676,29.7528057,,5.7125,17.8791669,51,1.4,55,5.7,197,3.0,15.4,13.7,82.0,20.4,11.4,-,-,-,-,-,-,1012.8,1012.1,-,12.40,5124.872159090909,290.07716049382714
2021-04-10,0.2537021,25.9164753,16.763382,,8.0541667,26.7166667,55,3.4,19,14.4,308,0.0,15.6,14.9,92.0,19.1,15.0,-,-,-,-,-,-,1002.0,1001.3,-,6.04,4894.386363636364,247.87654320987653
2021-04-11,0.2988794,31.2167625,31.7285614,,2.6666667,18.8291667,98,0.9,306,10.3,140,0.0,17.6,13.6,61.0,26.6,12.4,-,-,-,-,-,-,1001.6,1000.9,-,12.14,5843.264204545455,578.9598765432099
2021-04-12,0.2752908,37.3679123,32.4224472,,3.3625,18.1083334,233,2.0,50,10.8,198,0.0,13.3,12.5,91.0,21.0,10.6,-,-,-,-,-,-,1008.5,1007.8,-,8.79,6007.460227272727,622.5370370370371
2021-04-13,0.3099362,47.7129478,39.392662,,4.1875,19.9583332,27,1.6,277,8.8,132,0.0,17.0,13.0,61.0,20.9,10.2,-,-,-,-,-,-,1001.1,1000.4,-,5.39,6202.427325581395,619.7816455696203
2021-04-14,0.1874326,28.466116,27.1319427,,2.1166667,8.8666668,258,0.5,241,8.2,188,0.0,11.8,11.2,93.0,19.8,7.8,-,-,-,-,-,-,1004.5,1003.8,-,12.34,6347.680232558139,606.0253164556962
2021-04-15,0.366539,50.162014,31.7074108,,6.8958333,18.0291665,67,2.2,73,7.2,152,0.0,14.0,12.6,84.0,18.2,9.3,-,-,-,-,-,-,1002.1,1001.4,-,7.78,6617.96511627907,591.1835443037975
2021-04-16,0.2809291,38.6394234,29.1655388,,5.05,21.4833336,57,1.2,289,13.4,248,7.6,16.5,13.0,65.0,24.3,6.0,-,-,-,-,-,-,998.8,998.1,-,9.00,5144.170588235294,263.89102564102564
2021-04-17,0.2800567,20.6381302,23.3494244,,2.2708333,6.1333333,244,2.9,247,8.2,146,4.4,10.5,9.9,92.0,14.4,8.3,-,-,-,-,-,-,1012.4,1011.7,-,9.31,4755.070588235294,230.78846153846155
2021-04-18,0.3926809,37.032589,26.2333813,,5.3791667,12.5041668,20,1.2,58,6.7,110,0.0,9.0,7.5,80.0,18.7,3.7,-,-,-,-,-,-,1012.3,1011.6,-,12.51,6154.825,565.9487951807229
2021-04-19,0.5139574,65.8806458,36.2121582,,10.4083334,18.8249999,288,0.6,62,6.2,113,0.0,12.0,10.3,80.0,24.5,4.9,-,-,-,-,-,-,1012.1,1011.4,-,12.43,6535.496951219512,573.6867088607595
2021-04-20,0.4462553,75.0853271,37.8785629,,4.9541667,14.3541668,250,1.4,68,5.7,165,0.0,12.4,9.7,69.0,18.2,4.6,-,-,-,-,-,-,1013.6,1012.9,-,7.08,6866.380952380952,600.9240506329114
2021-04-21,0.2535957,30.4194965,28.2653236,,5.6708333,12.7541667,218,1.7,226,8.2,165,0.0,12.4,11.4,88.0,18.0,10.0,-,-,-,-,-,-,1004.3,1003.6,-,8.45,7003.074404761905,597.2689873417721
2021-04-22,0.4150851,56.452301,32.729496,,7.5791667,25.7333332,3,1.4,46,7.7,162,0.0,12.0,11.4,92.0,18.6,3.9,-,-,-,-,-,-,1007.5,1006.8,-,10.14,7294.145833333333,602.0727848101266
2021-04-23,0.5190073,66.6260757,47.4352303,,7.2541667,32.7791665,66,1.4,340,5.1,123,0.0,15.5,12.1,65.0,21.7,7.7,-,-,-,-,-,-,1004.3,1003.6,-,6.18,5788.065476190476,287.37974683544303
2021-04-24,0.3072766,28.8980579,32.1074104,,2.3541667,8.9458334,233,2.0,243,7.2,155,14.2,13.9,11.2,70.0,21.5,6.7,-,-,-,-,-,-,1007.2,1006.5,-,8.83,4866.258928571428,195.02215189873417
2021-04-25,0.2435177,24.8723736,23.8772659,,3.9625,10.3291668,49,1.5,221,9.8,146,0.0,9.4,9.2,97.0,18.9,5.6,-,-,-,-,-,-,1005.8,1005.1,-,7.44,5016.008928571428,260.4145569620253
2021-04-26,0.2557589,31.9005032,27.8415833,,4.7583333,10.5833333,49,1.6,182,9.8,221,0.6,8.8,7.8,86.0,19.2,2.9,-,-,-,-,-,-,1006.3,1005.6,-,7.77,6698.777456647399,562.4570552147239
2021-04-27,0.1958582,21.5672665,24.5704308,,3.9625,8.875,253,1.9,188,9.8,146,0.0,7.4,6.8,91.0,13.4,6.7,-,-,-,-,-,-,1010.5,1009.8,-,7.48,6718.692934782609,573.3676470588235
2021-04-28,0.6286666,68.6510773,38.9014397,,11.9541667,26.9083333,305,0.2,12,5.7,89,0.0,5.9,5.7,97.0,14.4,0.0,-,-,-,-,-,-,1017.7,1017.0,-,8.19,6779.458791208791,593.2232142857143
2021-04-29,0.7716028,84.9158249,39.1351089,,15.2625,29.6291667,262,0.2,69,5.1,93,0.0,7.8,7.6,97.0,20.8,1.1,-,-,-,-,-,-,1019.4,1018.7,-,7.95,6971.428571428572,585.5595238095239
2021-04-30,0.4172482,50.9760437,28.7516556,,10.0,24.8500001,303,0.5,226,13.4,198,0.2,9.4,9.1,96.0,22.2,3.9,-,-,-,-,-,-,1021.8,1021.1,-,7.74,5707.281767955801,268.34131736526945
2021-05-01,0.3644681,30.3408642,26.4266911,,12.1666668,23.2458332,245,1.5,244,5.7,87,0.0,11.1,9.8,84.0,15.9,9.0,-,-,-,-,-,-,1034.0,1033.3,-,6.39,5048.132596685083,226.50299401197606
2021-05-02,0.5634823,37.7629509,27.0030937,,23.0125,28.3874998,254,0.6,167,7.2,85,0.0,5.7,5.5,97.0,20.0,-0.3,-,-,-,-,-,-,1031.7,1030.9,-,7.56,6271.632432432432,562.233918128655
2021-05-03,0.6828014,71.2345352,36.9586334,,14.2999999,24.5208335,13,0.3,81,6.2,129,0.0,5.8,5.4,93.0,19.4,1.2,-,-,-,-,-,-,1028.2,1027.4,-,7.39,6271.632432432432,562.233918128655
